user_id,success,reward
169,True,1764.8051010506742
160,True,1694.211858469426
161,True,1503.0443705403402
162,True,1553.024659931764
163,True,1482.432036257956
164,True,1311.0092393992431
165,True,2331.173054528789
166,True,1374.5517875585256
167,True,1303.9401452211346
168,True,2259.1660466764693
139,True,2181.231143083473
138,True,1081.4785299426444
136,True,975.0697011889739
137,True,1941.7357528449932
135,True,1728.6327260429211
134,True,725.4941868260796
133,True,612.4526463758572
132,True,1559.7088566218313
130,True,1412.8554730745598
131,True,526.5854662346501
158,True,1011.2072270151641
156,True,1251.7410706531227
155,True,1115.4249307739321
154,True,973.1907001733869
153,True,1046.2906057819039
152,True,908.7032249336565
150,True,783.1290989012105
159,True,801.456965720653
157,True,780.6997835579645
151,True,715.0925467882118
110,True,616.089194483769
111,True,713.0353824495597
112,True,629.3284605485273
113,True,545.4755859004347
114,True,655.5824292669207
115,True,531.7865089207885
118,True,387.41473592373217
119,True,408.6905625932959
117,True,375.4094711141881
116,True,340.5601876136606
188,True,956.3499519025104
187,True,1088.471172655382
186,True,366.0891642960299
185,True,321.2474156615321
184,True,979.8575153143224
183,True,280.13728746439944
189,True,797.1876251911463
182,True,893.3524850464776
180,True,237.30394435367378
181,True,732.8395018756082
129,True,932.9160838263124
120,True,579.6338767084474
128,True,684.192035639619
127,True,835.7294580256881
126,True,605.7287326212444
125,True,771.4376008031877
124,True,564.3588924817802
123,True,460.08603533805416
122,True,728.1732577036985
121,True,688.2284346029453
56,True,960.8523355220349
58,True,611.6690869540065
57,True,1196.3003328120637
50,True,557.7425022171371
55,True,1086.5713090854676
54,True,989.1493194665734
53,True,757.3573208782634
52,True,918.2054431398824
51,True,865.1554739048457
59,True,811.3530766623177
79,True,880.5805558608376
78,True,511.53250432243993
77,True,676.5556953329525
76,True,434.9948143665729
75,True,651.8529930563161
72,True,376.8544976739612
73,True,461.97725312195894
71,True,332.9660012470832
70,True,313.86158394203983
74,True,530.7764256551369
18,True,747.5670556773124
17,True,464.49532088951054
16,False,0.0
15,False,0.0
19,False,0.0
10,False,0.0
11,False,0.0
12,False,0.0
13,False,0.0
14,False,0.0
173,True,1251.5541773577079
174,True,1236.946798121496
175,True,1181.4665010744777
176,True,995.8654763466086
177,True,917.8001436447817
178,True,815.8451319738532
179,True,729.7834187692489
171,True,639.4989751460957
170,True,504.04766835296573
172,True,464.53109002414254
68,True,777.1651235320421
67,True,596.5899697293898
60,True,568.1212734850966
61,True,991.7425564712022
62,True,698.8947596811598
63,True,649.9550145112643
64,True,640.9632748236514
65,True,626.9579652602866
66,True,603.256243959534
69,True,582.701164130787
38,True,1128.7187733399387
36,True,1061.732621266649
35,True,987.7115782492301
34,True,1030.3269812235978
33,True,948.7678362832011
32,True,874.3276935401622
31,True,841.9645274840348
30,True,760.4671928658561
39,True,905.3839246058744
37,True,829.2523656506453
97,True,1002.9037906504687
90,True,554.8607523004436
98,True,881.889100553679
96,True,451.4997856419356
95,True,351.337984096157
99,True,659.0586672143565
93,True,716.8418185794123
92,True,653.5904485259953
91,True,275.3931002910001
94,True,244.466262866423
190,True,568.6276011147572
192,True,524.9069108076333
193,True,487.5080879849598
194,True,662.9164752011703
195,True,437.3699134298462
196,True,1157.439994718193
197,True,1092.018527359672
191,True,513.6950795982864
199,True,362.9153405540806
198,True,346.7176727116698
140,True,626.4902703836244
141,True,1296.232482485993
142,True,1073.6341249589593
143,True,1011.4867405315533
144,True,569.2019036549698
145,True,970.8908943039962
146,True,534.5945445856744
147,True,502.83407807866166
148,True,449.5266296456231
149,True,733.3869863046426
0,True,828.4990328436352
9,True,1267.756964725474
8,True,1201.7944471309322
7,True,776.5758281105997
6,True,631.664083234988
2,True,599.5341865493493
4,True,671.8795128844291
3,True,648.4926137457394
1,True,523.3481289847025
5,True,1019.117090515978
82,True,1041.0854974320323
80,True,936.2862596057143
81,True,950.9847201094525
83,True,911.3854651421105
89,True,720.736720315988
85,True,897.4341140112701
86,True,865.2776377011746
87,True,744.3756184187552
88,True,664.2608172881972
84,True,803.3303029814407
28,True,1116.1993038700818
20,True,654.248624658119
21,True,1029.844391150615
22,True,587.3010802926522
23,True,949.5405557744417
24,True,889.127646405256
25,True,445.6319262723629
26,True,455.44280833843834
27,True,825.0617403998749
29,True,768.3239266604181
49,True,1035.3442690442378
41,True,839.8217261477761
42,True,908.2330456099164
43,True,785.6945427410878
44,True,621.6467927462921
45,True,691.1652366989031
46,True,642.7970819414435
47,True,560.8825712309223
48,True,602.4603407706882
40,True,529.306417458405
107,True,828.2753690062627
106,True,787.4164811283831
105,True,758.5796071882914
104,True,733.7998378301646
100,True,686.2785250041187
102,True,627.7143126991122
101,True,546.0316728055593
109,True,528.1641129560452
103,True,524.7665171927232
108,True,494.21040746031935
