id,blocked,t_start,t_end,prefix,trial,mode,timestamp
BG0,False,7,8,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG1,False,15,19,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG2,False,5,15,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG3,False,32,33,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG4,False,34,38,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG5,False,37,39,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG6,False,27,33,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG7,False,21,23,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG8,False,24,26,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG9,False,38,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG10,False,29,38,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG11,False,36,38,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG12,False,2,6,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG13,True,6,13,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG14,True,10,16,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG15,False,10,19,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG16,False,35,37,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG17,False,20,21,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG18,False,2,8,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG19,False,36,39,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG20,False,31,38,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG21,True,16,19,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG22,False,35,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG23,True,8,17,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG24,False,27,37,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG25,False,35,36,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG26,True,7,16,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG27,False,27,30,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG28,False,16,25,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG29,False,19,28,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG30,False,34,39,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG31,True,7,13,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG32,False,3,7,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG33,False,31,33,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG34,False,8,16,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG35,False,34,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG36,False,23,31,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG37,False,14,16,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG38,False,37,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG39,False,4,5,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG40,False,4,5,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG41,True,4,13,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG42,False,36,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG43,False,12,14,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG44,False,27,33,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG45,False,29,30,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG46,False,3,10,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG47,True,12,16,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG48,False,27,30,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG49,False,15,17,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG50,False,6,7,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG51,False,34,35,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG52,False,15,18,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG53,True,13,20,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG54,False,29,34,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG55,False,35,39,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG56,False,13,14,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG57,False,20,21,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG58,False,37,39,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG59,False,32,34,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG60,False,4,14,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG61,False,39,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG62,False,37,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG63,False,20,24,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG64,True,8,13,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG65,False,4,5,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG66,False,39,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG67,False,34,36,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG68,True,8,14,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG69,False,23,28,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG70,False,28,37,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG71,False,35,38,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG72,True,8,13,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG73,False,35,37,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG74,False,38,39,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG75,True,13,18,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG76,False,3,5,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG77,False,2,3,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG78,False,8,13,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG79,False,35,36,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG80,False,4,7,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG81,False,23,33,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG82,False,23,24,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG83,True,13,17,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG84,False,39,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG85,False,15,18,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG86,True,11,17,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG87,False,17,20,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG88,False,24,25,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG89,False,14,18,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG90,False,14,18,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG91,True,12,19,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG92,False,22,31,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG93,True,7,12,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG94,False,2,4,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG95,False,22,28,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG96,False,12,17,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG97,False,33,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG98,False,4,10,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG99,True,7,12,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG100,False,26,32,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG101,False,12,19,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG102,False,0,5,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG103,False,27,37,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG104,True,13,22,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG105,False,32,38,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG106,True,14,18,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG107,False,15,23,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG108,False,36,38,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG109,False,25,29,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG110,False,27,31,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG111,False,33,37,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG112,False,7,15,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG113,False,39,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG114,False,35,39,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG115,False,16,20,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG116,False,15,20,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG117,False,18,22,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG118,False,20,29,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG119,True,14,21,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG120,False,26,33,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG121,False,3,7,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG122,False,37,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG123,False,0,6,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG124,False,26,35,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG125,False,31,35,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG126,False,27,35,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG127,False,25,28,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG128,False,39,40,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG129,False,25,35,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG130,True,8,16,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG131,False,29,35,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG132,False,24,29,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG133,False,30,31,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG134,False,34,35,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG135,True,14,16,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG136,False,2,3,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG137,False,12,13,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG138,False,9,13,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG139,False,36,38,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG140,False,23,26,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG141,True,10,15,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
BG142,False,24,31,ga_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:52
