user_id,reward,success
82,2732.6295472388147,True
84,2508.3411231288665,True
80,2620.9830343808894,True
81,2565.159777951927,True
83,2670.8858282354445,True
85,2252.2492659447025,True
86,2073.5054407057505,True
88,1903.9795386362039,True
89,1990.9391032431706,True
87,1825.0403236403004,True
66,2075.5184058230407,True
65,1876.427152547904,True
69,1951.209074598432,True
67,1880.5109977532074,True
68,1472.1392106861822,True
71,1950.181278478704,True
72,1475.058714846568,True
70,1369.1545218906317,True
73,1320.0892684835444,True
74,1550.979628777537,True
45,2006.479016876895,True
46,1300.2245585957933,True
47,1466.7919784220326,True
48,1075.9082034650942,True
49,1655.22561434841,True
30,1370.3089836237286,True
31,1073.7192663031014,True
32,1060.7180425374868,True
33,1305.7056484146333,True
34,1261.8098462755493,True
63,1631.3868844688473,True
61,1152.4799495447326,True
64,1336.2799646143644,True
60,1029.0386011852538,True
62,774.2583057465504,True
75,1759.6093945153234,True
76,1429.9739693799322,True
79,1114.95952959951,True
78,1168.8411948441953,True
77,1258.8349221978885,True
37,1306.4780398528067,True
38,1231.451118500284,True
39,941.3235881481979,True
35,897.2725585392698,True
36,844.028357462216,True
58,1224.5298984853732,True
59,1656.3271116828557,True
55,1316.6858392434522,True
57,1511.7728276048533,True
56,1468.1806343692642,True
94,1442.9031651211499,True
93,1083.680533648629,True
92,774.6965634887168,True
90,1259.1513788421098,True
91,716.8894300444374,True
96,1982.1934833316025,True
95,1496.1423564862657,True
97,1446.1080128726014,True
99,1325.5726269675529,True
98,1181.9712303988442,True
19,1332.2344290464873,True
17,1417.4768537721545,True
18,1355.9292012910219,True
15,1453.0096691530998,True
16,1407.850946428972,True
29,1566.807796725748,True
28,1581.982242065856,True
27,1495.9029648524797,True
26,1669.045043034961,True
25,1259.399274180866,True
14,2361.9053622534175,True
12,1951.9101486157992,True
11,1861.7252736617015,True
10,2073.1504173863946,True
13,1790.9739750020856,True
54,1675.7255711786493,True
53,1701.2239835280884,True
52,1539.084903554484,True
51,1526.9851703814809,True
50,1485.6984615720685,True
40,1850.3990691078852,True
41,1758.467232003647,True
42,1876.2289280672135,True
43,1583.1633993324954,True
44,1415.4782657689325,True
22,1530.9463259822999,True
21,1207.511951774939,True
23,1091.7376158385932,True
20,1176.600711520463,True
24,1086.401108812518,True
9,1953.3712887548386,True
8,1567.5790249140412,True
7,1812.3506996026326,True
6,1287.18381671884,True
5,1510.0327100963068,True
4,1424.6593101566493,True
3,1252.8870887211501,True
2,926.3582556422651,True
1,945.4633148143332,True
0,884.9518462550302,True
