user_id,time,sat,channel,data_rate
80,4,STARLINK-5086,1,242.40721086031164
80,5,STARLINK-5086,1,196.49561827721098
80,6,STARLINK-5086,1,152.10793152699145
81,4,STARLINK-5086,3,242.40721086031164
81,5,STARLINK-5086,3,124.26624776676599
81,6,STARLINK-5086,3,83.52861375486604
82,4,STARLINK-5086,5,242.40721086031164
82,5,STARLINK-5086,5,196.49558448862268
82,6,STARLINK-5086,5,152.10793152699145
83,4,STARLINK-5086,6,242.40721086031164
83,5,STARLINK-5086,6,54.79555245752905
83,6,STARLINK-5086,6,32.627910660491665
84,4,STARLINK-5086,10,242.40721086031164
84,5,STARLINK-5086,10,196.49593542695874
84,6,STARLINK-5086,10,152.10793152699145
85,4,STARLINK-5086,12,242.40721086031164
85,5,STARLINK-5086,12,124.2641739279794
85,6,STARLINK-5086,12,28.0362597926867
86,4,STARLINK-5086,17,242.40721086031164
86,5,STARLINK-5086,17,196.49593542695874
86,6,STARLINK-5086,17,14.652385136624282
87,4,STARLINK-5086,18,242.40721086031164
87,5,STARLINK-5086,18,196.49593542695874
87,6,STARLINK-5086,18,152.1072924619688
88,4,STARLINK-5086,19,242.40721086031164
88,5,STARLINK-5086,19,196.49571698129873
88,6,STARLINK-5086,19,152.10793152699145
89,4,STARLINK-5086,21,242.40721086031164
89,5,STARLINK-5086,21,196.47620018642576
89,6,STARLINK-5086,21,20.78674026899483
80,7,STARLINK-4158,3,253.6270181154059
80,8,STARLINK-4158,3,97.02268459308748
80,9,STARLINK-4158,3,58.19645839237553
81,7,STARLINK-4158,4,90.41665630028292
81,8,STARLINK-4158,4,146.94863521373222
81,9,STARLINK-4158,4,84.30925024577671
82,7,STARLINK-4158,5,253.6270181154059
82,8,STARLINK-4158,5,97.02268459308748
82,9,STARLINK-4158,5,34.182339932130205
83,7,STARLINK-4158,8,90.41665630028292
83,8,STARLINK-4158,8,146.95605587693998
83,9,STARLINK-4158,8,159.13705618499168
84,7,STARLINK-4158,9,253.6270181154059
84,8,STARLINK-4158,9,97.02259320435543
84,9,STARLINK-4158,9,84.09642802461549
85,7,STARLINK-4158,13,253.6270181154059
85,8,STARLINK-4158,13,97.0227028187823
85,9,STARLINK-4158,13,84.09672786838586
86,7,STARLINK-4158,14,253.6270181154059
86,8,STARLINK-4158,14,97.0227028187823
86,9,STARLINK-4158,14,84.09672786838586
87,7,STARLINK-4158,18,253.6270181154059
87,8,STARLINK-4158,18,97.0227028187823
87,9,STARLINK-4158,18,84.09672786838586
88,7,STARLINK-4158,19,253.6270181154059
88,8,STARLINK-4158,19,227.64772813388268
88,9,STARLINK-4158,19,84.32090130184811
89,7,STARLINK-4158,20,253.6270181154059
89,8,STARLINK-4158,20,97.0227028187823
89,9,STARLINK-4158,20,84.09672786838586
80,10,STARLINK-34160,0,67.99885255932095
80,11,STARLINK-34160,0,75.42009190829022
80,12,STARLINK-34160,0,85.95328819550488
81,10,STARLINK-34160,1,67.978868001291
81,11,STARLINK-34160,1,75.39691278269993
81,12,STARLINK-34160,1,85.69379709258467
82,10,STARLINK-34160,4,106.20680808404941
82,11,STARLINK-34160,4,75.39792430866821
82,12,STARLINK-34160,4,85.6937200015106
83,10,STARLINK-34160,6,106.20680808404941
83,11,STARLINK-34160,6,75.39792435260007
83,12,STARLINK-34160,6,135.41763587334776
84,10,STARLINK-34160,7,179.0541434811823
84,11,STARLINK-34160,7,75.16852067057724
84,12,STARLINK-34160,7,132.5881006094584
85,10,STARLINK-34160,8,179.0541434811823
85,11,STARLINK-34160,8,75.16852067057724
85,12,STARLINK-34160,8,84.62335782519473
86,10,STARLINK-34160,10,67.99885255932095
86,11,STARLINK-34160,10,75.4188823715883
86,12,STARLINK-34160,10,85.95328819550488
87,10,STARLINK-34160,14,89.55684772254442
87,11,STARLINK-34160,14,155.10642964838166
87,12,STARLINK-34160,14,133.2163216503143
88,10,STARLINK-34160,17,179.0541434811823
88,11,STARLINK-34160,17,155.0012351652053
88,12,STARLINK-34160,17,84.62343291755391
89,10,STARLINK-34160,18,89.55684772254442
89,11,STARLINK-34160,18,155.10642964838166
89,12,STARLINK-34160,18,84.87618453804437
80,13,STARLINK-34160,0,28.932886961169103
81,13,STARLINK-34160,1,28.932886961169103
82,13,STARLINK-31744,0,67.12621238511012
82,14,STARLINK-31744,0,24.286684303673237
83,13,STARLINK-31744,1,67.12621238511012
83,14,STARLINK-31744,1,24.2866966507524
