user_id,path,t_begin,t_end,success,reward
0,"[('STARLINK-34709', 17, 10), ('STARLINK-34709', 17, 11), ('STARLINK-34709', 5, 12), ('STARLINK-32190', 6, 14), ('STARLINK-32190', 6, 15), ('STARLINK-31457', 13, 16), ('STARLINK-31457', 13, 17), ('STARLINK-30069', 9, 18), ('STARLINK-30069', 9, 19), ('STARLINK-30069', 23, 20), ('STARLINK-31996', 2, 21)]",10,21,False,781.675525194234
1,"[('STARLINK-34709', 13, 10), ('STARLINK-34709', 13, 11), ('STARLINK-34709', 9, 12), ('STARLINK-34723', 6, 14), ('STARLINK-34723', 6, 15), ('STARLINK-6116', 23, 16), ('STARLINK-6116', 23, 17), ('STARLINK-5158', 4, 18), ('STARLINK-5158', 4, 19), ('STARLINK-30069', 8, 20), ('STARLINK-30069', 8, 21)]",10,21,False,795.8624137473848
2,"[('STARLINK-34709', 15, 10), ('STARLINK-34709', 15, 11), ('STARLINK-34709', 23, 12), ('STARLINK-34723', 22, 14), ('STARLINK-34723', 22, 15), ('STARLINK-6116', 5, 16), ('STARLINK-6116', 5, 17), ('STARLINK-5158', 9, 18), ('STARLINK-5158', 9, 19), ('STARLINK-31010', 23, 20), ('STARLINK-31010', 23, 21), ('STARLINK-30334', 0, 22)]",10,22,False,979.7052851644091
3,"[('STARLINK-34709', 20, 10), ('STARLINK-34709', 20, 11), ('STARLINK-34709', 4, 12), ('STARLINK-34723', 1, 14), ('STARLINK-34723', 1, 15), ('STARLINK-31457', 23, 16), ('STARLINK-31457', 23, 17), ('STARLINK-30530', 4, 18), ('STARLINK-30530', 4, 19), ('STARLINK-3752', 23, 20), ('STARLINK-3752', 23, 21)]",10,21,False,660.5713009870135
4,"[('STARLINK-34748', 12, 11), ('STARLINK-34748', 12, 12), ('STARLINK-32190', 22, 14), ('STARLINK-32190', 22, 15), ('STARLINK-31457', 21, 16), ('STARLINK-31457', 21, 17), ('STARLINK-31001', 9, 18), ('STARLINK-31001', 9, 19), ('STARLINK-31010', 8, 20), ('STARLINK-31010', 8, 21)]",11,21,False,621.0441615758963
5,"[('STARLINK-34748', 14, 11), ('STARLINK-34748', 14, 12), ('STARLINK-34723', 2, 14), ('STARLINK-34723', 2, 15), ('STARLINK-33717', 9, 16), ('STARLINK-33717', 9, 17), ('STARLINK-30069', 1, 18), ('STARLINK-30069', 1, 19), ('STARLINK-3752', 19, 20), ('STARLINK-3752', 19, 21), ('STARLINK-30334', 1, 22)]",11,22,False,683.7705544801762
6,"[('STARLINK-34748', 18, 11), ('STARLINK-34748', 18, 12), ('STARLINK-34723', 3, 14), ('STARLINK-34723', 3, 15), ('STARLINK-33717', 17, 16), ('STARLINK-33717', 17, 17), ('STARLINK-30069', 6, 18), ('STARLINK-30069', 6, 19), ('STARLINK-5158', 19, 20), ('STARLINK-5158', 19, 21)]",11,21,False,419.26672029963345
7,"[('STARLINK-34748', 19, 11), ('STARLINK-34748', 19, 12), ('STARLINK-34723', 12, 14), ('STARLINK-34723', 12, 15), ('STARLINK-33717', 22, 16), ('STARLINK-33717', 22, 17), ('STARLINK-30069', 18, 18), ('STARLINK-30069', 18, 19), ('STARLINK-6116', 19, 20)]",11,20,False,279.5923065115162
8,"[('STARLINK-34748', 21, 11), ('STARLINK-34748', 21, 12), ('STARLINK-34723', 0, 14), ('STARLINK-34723', 0, 15), ('STARLINK-31771', 9, 16), ('STARLINK-31771', 9, 17), ('STARLINK-30069', 20, 18), ('STARLINK-30069', 20, 19), ('STARLINK-30069', 19, 20)]",11,20,False,287.6159557372108
9,"[('STARLINK-34748', 24, 11), ('STARLINK-34748', 24, 12), ('STARLINK-34723', 13, 14), ('STARLINK-34723', 13, 15), ('STARLINK-31771', 17, 16), ('STARLINK-31771', 17, 17), ('STARLINK-30069', 8, 18), ('STARLINK-30069', 8, 19), ('STARLINK-30530', 19, 20)]",11,20,False,270.0307777396233
