timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-05T14:55:47,dp_W3_alpha0.5,0,500,1,10,stick_until_invisible,32,500,0.064
2025-09-05T14:55:47,dp_W3_alpha0.5,1,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:55:47,dp_W3_alpha0.5,2,500,1,10,stick_until_invisible,27,500,0.054
2025-09-05T14:55:48,dp_W3_alpha0.5,3,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:55:48,dp_W3_alpha0.5,4,500,1,10,stick_until_invisible,15,500,0.03
2025-09-05T14:55:48,dp_W3_alpha0.5,5,500,1,10,stick_until_invisible,32,500,0.064
2025-09-05T14:55:48,dp_W3_alpha0.5,6,500,1,10,stick_until_invisible,27,500,0.054
2025-09-05T14:55:48,dp_W3_alpha0.5,7,500,1,10,stick_until_invisible,33,500,0.066
2025-09-05T14:55:48,dp_W3_alpha0.5,8,500,1,10,stick_until_invisible,35,500,0.07
2025-09-05T14:55:48,dp_W3_alpha0.5,9,500,1,10,stick_until_invisible,25,500,0.05
2025-09-05T14:55:49,dp_W3_alpha0.5,10,500,1,10,stick_until_invisible,32,500,0.064
2025-09-05T14:55:49,dp_W3_alpha0.5,11,500,1,10,stick_until_invisible,28,500,0.056
2025-09-05T14:55:49,dp_W3_alpha0.5,12,500,1,10,stick_until_invisible,32,500,0.064
2025-09-05T14:55:49,dp_W3_alpha0.5,13,500,1,10,stick_until_invisible,24,500,0.048
2025-09-05T14:55:49,dp_W3_alpha0.5,14,500,1,10,stick_until_invisible,17,500,0.034
2025-09-05T14:55:49,dp_W3_alpha0.5,15,500,1,10,stick_until_invisible,28,500,0.056
2025-09-05T14:55:49,dp_W3_alpha0.5,16,500,1,10,stick_until_invisible,35,500,0.07
2025-09-05T14:55:50,dp_W3_alpha0.5,17,500,1,10,stick_until_invisible,17,500,0.034
2025-09-05T14:55:50,dp_W3_alpha0.5,18,500,1,10,stick_until_invisible,29,500,0.058
2025-09-05T14:55:50,dp_W3_alpha0.5,19,500,1,10,stick_until_invisible,19,500,0.038
2025-09-05T14:55:50,dp_W3_alpha0.5,20,500,1,10,stick_until_invisible,23,500,0.046
2025-09-05T14:55:50,dp_W3_alpha0.5,21,500,1,10,stick_until_invisible,34,500,0.068
2025-09-05T14:55:50,dp_W3_alpha0.5,22,500,1,10,stick_until_invisible,28,500,0.056
2025-09-05T14:55:50,dp_W3_alpha0.5,23,500,1,10,stick_until_invisible,19,500,0.038
2025-09-05T14:55:50,dp_W3_alpha0.5,24,500,1,10,stick_until_invisible,36,500,0.072
2025-09-05T14:55:51,dp_W3_alpha0.5,25,500,1,10,stick_until_invisible,24,500,0.048
2025-09-05T14:55:51,dp_W3_alpha0.5,26,500,1,10,stick_until_invisible,29,500,0.058
2025-09-05T14:55:51,dp_W3_alpha0.5,27,500,1,10,stick_until_invisible,24,500,0.048
2025-09-05T14:55:51,dp_W3_alpha0.5,28,500,1,10,stick_until_invisible,32,500,0.064
2025-09-05T14:55:51,dp_W3_alpha0.5,29,500,1,10,stick_until_invisible,35,500,0.07
2025-09-05T14:55:51,dp_W3_alpha0.5,30,500,1,10,stick_until_invisible,33,500,0.066
2025-09-05T14:55:51,dp_W3_alpha0.5,31,500,1,10,stick_until_invisible,30,500,0.06
2025-09-05T14:55:52,dp_W3_alpha0.5,32,500,1,10,stick_until_invisible,28,500,0.056
2025-09-05T14:55:52,dp_W3_alpha0.5,33,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:55:52,dp_W3_alpha0.5,34,500,1,10,stick_until_invisible,33,500,0.066
2025-09-05T14:55:52,dp_W3_alpha0.5,35,500,1,10,stick_until_invisible,21,500,0.042
2025-09-05T14:55:52,dp_W3_alpha0.5,36,500,1,10,stick_until_invisible,21,500,0.042
2025-09-05T14:55:52,dp_W3_alpha0.5,37,500,1,10,stick_until_invisible,40,500,0.08
2025-09-05T14:55:52,dp_W3_alpha0.5,38,500,1,10,stick_until_invisible,31,500,0.062
2025-09-05T14:55:53,dp_W3_alpha0.5,39,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:53,dp_W3_alpha0.5,40,500,1,10,stick_until_invisible,31,500,0.062
2025-09-05T14:55:53,dp_W3_alpha0.5,41,500,1,10,stick_until_invisible,30,500,0.06
2025-09-05T14:55:53,dp_W3_alpha0.5,42,500,1,10,stick_until_invisible,24,500,0.048
2025-09-05T14:55:53,dp_W3_alpha0.5,43,500,1,10,stick_until_invisible,28,500,0.056
2025-09-05T14:55:53,dp_W3_alpha0.5,44,500,1,10,stick_until_invisible,29,500,0.058
2025-09-05T14:55:54,dp_W3_alpha0.5,45,500,1,10,stick_until_invisible,28,500,0.056
2025-09-05T14:55:54,dp_W3_alpha0.5,46,500,1,10,stick_until_invisible,31,500,0.062
2025-09-05T14:55:54,dp_W3_alpha0.5,47,500,1,10,stick_until_invisible,25,500,0.05
2025-09-05T14:55:54,dp_W3_alpha0.5,48,500,1,10,stick_until_invisible,23,500,0.046
2025-09-05T14:55:54,dp_W3_alpha0.5,49,500,1,10,stick_until_invisible,25,500,0.05
2025-09-05T14:55:54,dp_W3_alpha0.5,50,500,1,10,stick_until_invisible,17,500,0.034
2025-09-05T14:55:54,dp_W3_alpha0.5,51,500,1,10,stick_until_invisible,39,500,0.078
2025-09-05T14:55:55,dp_W3_alpha0.5,52,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:55:55,dp_W3_alpha0.5,53,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:55,dp_W3_alpha0.5,54,500,1,10,stick_until_invisible,34,500,0.068
2025-09-05T14:55:55,dp_W3_alpha0.5,55,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:55:55,dp_W3_alpha0.5,56,500,1,10,stick_until_invisible,31,500,0.062
2025-09-05T14:55:55,dp_W3_alpha0.5,57,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:55:55,dp_W3_alpha0.5,58,500,1,10,stick_until_invisible,27,500,0.054
2025-09-05T14:55:56,dp_W3_alpha0.5,59,500,1,10,stick_until_invisible,25,500,0.05
2025-09-05T14:55:56,dp_W3_alpha0.5,60,500,1,10,stick_until_invisible,29,500,0.058
2025-09-05T14:55:56,dp_W3_alpha0.5,61,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:56,dp_W3_alpha0.5,62,500,1,10,stick_until_invisible,36,500,0.072
2025-09-05T14:55:56,dp_W3_alpha0.5,63,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:56,dp_W3_alpha0.5,64,500,1,10,stick_until_invisible,34,500,0.068
2025-09-05T14:55:56,dp_W3_alpha0.5,65,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:57,dp_W3_alpha0.5,66,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:57,dp_W3_alpha0.5,67,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:57,dp_W3_alpha0.5,68,500,1,10,stick_until_invisible,21,500,0.042
2025-09-05T14:55:57,dp_W3_alpha0.5,69,500,1,10,stick_until_invisible,23,500,0.046
2025-09-05T14:55:57,dp_W3_alpha0.5,70,500,1,10,stick_until_invisible,23,500,0.046
2025-09-05T14:55:57,dp_W3_alpha0.5,71,500,1,10,stick_until_invisible,43,500,0.086
2025-09-05T14:55:57,dp_W3_alpha0.5,72,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:55:58,dp_W3_alpha0.5,73,500,1,10,stick_until_invisible,35,500,0.07
2025-09-05T14:55:58,dp_W3_alpha0.5,74,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:58,dp_W3_alpha0.5,75,500,1,10,stick_until_invisible,37,500,0.074
2025-09-05T14:55:58,dp_W3_alpha0.5,76,500,1,10,stick_until_invisible,31,500,0.062
2025-09-05T14:55:58,dp_W3_alpha0.5,77,500,1,10,stick_until_invisible,29,500,0.058
2025-09-05T14:55:58,dp_W3_alpha0.5,78,500,1,10,stick_until_invisible,27,500,0.054
2025-09-05T14:55:58,dp_W3_alpha0.5,79,500,1,10,stick_until_invisible,30,500,0.06
2025-09-05T14:55:59,dp_W3_alpha0.5,80,500,1,10,stick_until_invisible,31,500,0.062
2025-09-05T14:55:59,dp_W3_alpha0.5,81,500,1,10,stick_until_invisible,31,500,0.062
2025-09-05T14:55:59,dp_W3_alpha0.5,82,500,1,10,stick_until_invisible,29,500,0.058
2025-09-05T14:55:59,dp_W3_alpha0.5,83,500,1,10,stick_until_invisible,30,500,0.06
2025-09-05T14:55:59,dp_W3_alpha0.5,84,500,1,10,stick_until_invisible,30,500,0.06
2025-09-05T14:55:59,dp_W3_alpha0.5,85,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:59,dp_W3_alpha0.5,86,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:55:59,dp_W3_alpha0.5,87,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:56:00,dp_W3_alpha0.5,88,500,1,10,stick_until_invisible,23,500,0.046
2025-09-05T14:56:00,dp_W3_alpha0.5,89,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:56:00,dp_W3_alpha0.5,90,500,1,10,stick_until_invisible,28,500,0.056
2025-09-05T14:56:00,dp_W3_alpha0.5,91,500,1,10,stick_until_invisible,29,500,0.058
2025-09-05T14:56:00,dp_W3_alpha0.5,92,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:56:00,dp_W3_alpha0.5,93,500,1,10,stick_until_invisible,31,500,0.062
2025-09-05T14:56:00,dp_W3_alpha0.5,94,500,1,10,stick_until_invisible,33,500,0.066
2025-09-05T14:56:01,dp_W3_alpha0.5,95,500,1,10,stick_until_invisible,13,500,0.026
2025-09-05T14:56:01,dp_W3_alpha0.5,96,500,1,10,stick_until_invisible,32,500,0.064
2025-09-05T14:56:01,dp_W3_alpha0.5,97,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:56:01,dp_W3_alpha0.5,98,500,1,10,stick_until_invisible,34,500,0.068
2025-09-05T14:56:01,dp_W3_alpha0.5,99,500,1,10,stick_until_invisible,23,500,0.046
