user_id,path,t_begin,t_end,success,reward
149,"[('STARLINK-2575', 18, 1), ('STARLINK-2575', 18, 2), ('STARLINK-2575', 18, 3), ('STARLINK-2575', 18, 4), ('STARLINK-4158', 14, 5), ('STARLINK-4158', 14, 6), ('STARLINK-4158', 14, 7), ('STARLINK-4158', 14, 8), ('STARLINK-34160', 7, 9), ('STARLINK-34160', 7, 10), ('STARLINK-34160', 7, 11)]",1,11,True,2098.634831824965
147,"[('STARLINK-2575', 23, 1), ('STARLINK-2575', 23, 2), ('STARLINK-2575', 23, 3), ('STARLINK-2575', 23, 4), ('STARLINK-4158', 20, 5), ('STARLINK-4158', 20, 6), ('STARLINK-4158', 20, 7), ('STARLINK-4158', 20, 8), ('STARLINK-34160', 18, 9), ('STARLINK-34160', 18, 10), ('STARLINK-34160', 18, 11)]",1,11,True,2008.7242276501693
146,"[('STARLINK-2575', 1, 1), ('STARLINK-5086', 24, 2), ('STARLINK-5086', 24, 3), ('STARLINK-5086', 24, 4), ('STARLINK-5086', 24, 5), ('STARLINK-33873', 13, 6), ('STARLINK-33873', 13, 7), ('STARLINK-33873', 13, 8), ('STARLINK-33873', 13, 9), ('STARLINK-34160', 6, 10), ('STARLINK-34160', 6, 11)]",1,11,True,1938.4258576485972
145,"[('STARLINK-5163', 5, 1), ('STARLINK-5163', 5, 2), ('STARLINK-5163', 5, 3), ('STARLINK-5163', 5, 4), ('STARLINK-4158', 22, 5), ('STARLINK-4158', 22, 6), ('STARLINK-4158', 22, 7), ('STARLINK-4158', 22, 8), ('STARLINK-34160', 19, 9), ('STARLINK-34160', 19, 10), ('STARLINK-34160', 19, 11)]",1,11,True,1880.3974484906876
144,"[('STARLINK-31858', 20, 1), ('STARLINK-31858', 20, 2), ('STARLINK-31858', 20, 3), ('STARLINK-34163', 19, 4), ('STARLINK-34163', 19, 5), ('STARLINK-34163', 19, 6), ('STARLINK-34163', 19, 7), ('STARLINK-34165', 0, 8), ('STARLINK-34165', 0, 9), ('STARLINK-34165', 0, 10), ('STARLINK-34165', 0, 11), ('STARLINK-31678', 0, 12), ('STARLINK-31678', 0, 13)]",1,13,True,2214.7572245018932
143,"[('STARLINK-2575', 2, 1), ('STARLINK-5086', 4, 2), ('STARLINK-5086', 4, 3), ('STARLINK-5086', 4, 4), ('STARLINK-5086', 4, 5), ('STARLINK-33873', 9, 6), ('STARLINK-33873', 9, 7), ('STARLINK-33873', 9, 8), ('STARLINK-33873', 9, 9), ('STARLINK-34160', 8, 10), ('STARLINK-34160', 8, 11)]",1,11,True,1842.9192846510753
142,"[('STARLINK-31858', 0, 1), ('STARLINK-31858', 0, 2), ('STARLINK-31858', 0, 3), ('STARLINK-32001', 8, 4), ('STARLINK-32001', 8, 5), ('STARLINK-32001', 8, 6), ('STARLINK-32001', 8, 7), ('STARLINK-32001', 8, 8), ('STARLINK-34160', 11, 9), ('STARLINK-34160', 11, 10), ('STARLINK-34160', 11, 11)]",1,11,True,1777.9082269995652
141,"[('STARLINK-31858', 15, 1), ('STARLINK-31858', 15, 2), ('STARLINK-31858', 15, 3), ('STARLINK-34163', 15, 4), ('STARLINK-34163', 15, 5), ('STARLINK-34163', 15, 6), ('STARLINK-34163', 15, 7), ('STARLINK-34165', 1, 8), ('STARLINK-34165', 1, 9), ('STARLINK-34165', 1, 10), ('STARLINK-34165', 1, 11), ('STARLINK-31678', 1, 12)]",1,12,True,1971.2365747614012
148,"[('STARLINK-2575', 7, 1), ('STARLINK-33875', 10, 2), ('STARLINK-33875', 10, 3), ('STARLINK-33875', 10, 4), ('STARLINK-33875', 10, 5), ('STARLINK-33875', 10, 6), ('STARLINK-34165', 23, 7), ('STARLINK-34165', 23, 8), ('STARLINK-34165', 23, 9), ('STARLINK-34165', 23, 10), ('STARLINK-34165', 23, 11), ('STARLINK-31678', 3, 12), ('STARLINK-31678', 3, 13)]",1,13,True,2026.8619794674519
140,"[('STARLINK-30546', 13, 1), ('STARLINK-30546', 13, 2), ('STARLINK-30546', 13, 3), ('STARLINK-34163', 21, 4), ('STARLINK-34163', 21, 5), ('STARLINK-34163', 21, 6), ('STARLINK-34163', 21, 7), ('STARLINK-34165', 10, 8), ('STARLINK-34165', 10, 9), ('STARLINK-34165', 10, 10), ('STARLINK-34165', 10, 11), ('STARLINK-31678', 9, 12)]",1,12,True,1863.3310852446011
