id,blocked,t_start,t_end,prefix,trial,mode,timestamp
BG0,False,7,8,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG1,True,15,19,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG2,True,5,15,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG3,False,32,33,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG4,False,34,38,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG5,False,37,39,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG6,False,27,33,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG7,False,21,23,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG8,True,24,26,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG9,False,38,40,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG10,False,29,38,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG11,False,36,38,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG12,False,2,6,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG13,True,6,13,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG14,True,10,16,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG15,True,10,19,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG16,False,35,37,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG17,False,20,21,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG18,False,2,8,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG19,False,36,39,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG20,False,31,38,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG21,False,16,19,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG22,False,35,40,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG23,True,8,17,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG24,False,27,37,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG25,False,35,36,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG26,True,7,16,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG27,False,27,30,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG28,False,16,25,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG29,False,19,28,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG30,False,34,39,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
BG31,True,7,13,mslb_W2_users250_alpha1,0,stick_until_invisible,2025-09-14T19:59:19
