timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-06T16:07:31,mslb_W3_users200_alpha1,0,500,1,10,stick_until_invisible,60,500,0.12
2025-09-06T16:07:31,mslb_W3_users200_alpha1,1,500,1,10,stick_until_invisible,58,500,0.116
2025-09-06T16:07:31,mslb_W3_users200_alpha1,2,500,1,10,stick_until_invisible,67,500,0.134
2025-09-06T16:07:31,mslb_W3_users200_alpha1,3,500,1,10,stick_until_invisible,55,500,0.11
2025-09-06T16:07:31,mslb_W3_users200_alpha1,4,500,1,10,stick_until_invisible,63,500,0.126
2025-09-06T16:07:31,mslb_W3_users200_alpha1,5,500,1,10,stick_until_invisible,66,500,0.132
2025-09-06T16:07:31,mslb_W3_users200_alpha1,6,500,1,10,stick_until_invisible,65,500,0.13
2025-09-06T16:07:32,mslb_W3_users200_alpha1,7,500,1,10,stick_until_invisible,71,500,0.142
2025-09-06T16:07:32,mslb_W3_users200_alpha1,8,500,1,10,stick_until_invisible,65,500,0.13
2025-09-06T16:07:32,mslb_W3_users200_alpha1,9,500,1,10,stick_until_invisible,67,500,0.134
