timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-06T03:02:42,greedy_W3_users300_alpha1,0,500,1,10,stick_until_invisible,164,500,0.328
2025-09-06T03:02:42,greedy_W3_users300_alpha1,1,500,1,10,stick_until_invisible,151,500,0.302
2025-09-06T03:02:43,greedy_W3_users300_alpha1,2,500,1,10,stick_until_invisible,150,500,0.3
2025-09-06T03:02:43,greedy_W3_users300_alpha1,3,500,1,10,stick_until_invisible,159,500,0.318
2025-09-06T03:02:43,greedy_W3_users300_alpha1,4,500,1,10,stick_until_invisible,139,500,0.278
2025-09-06T03:02:43,greedy_W3_users300_alpha1,5,500,1,10,stick_until_invisible,157,500,0.314
2025-09-06T03:02:43,greedy_W3_users300_alpha1,6,500,1,10,stick_until_invisible,159,500,0.318
2025-09-06T03:02:43,greedy_W3_users300_alpha1,7,500,1,10,stick_until_invisible,156,500,0.312
2025-09-06T03:02:44,greedy_W3_users300_alpha1,8,500,1,10,stick_until_invisible,147,500,0.294
2025-09-06T03:02:44,greedy_W3_users300_alpha1,9,500,1,10,stick_until_invisible,152,500,0.304
2025-09-06T03:02:44,greedy_W3_users300_alpha1,10,500,1,10,stick_until_invisible,162,500,0.324
2025-09-06T03:02:44,greedy_W3_users300_alpha1,11,500,1,10,stick_until_invisible,161,500,0.322
2025-09-06T03:02:44,greedy_W3_users300_alpha1,12,500,1,10,stick_until_invisible,165,500,0.33
2025-09-06T03:02:44,greedy_W3_users300_alpha1,13,500,1,10,stick_until_invisible,160,500,0.32
2025-09-06T03:02:44,greedy_W3_users300_alpha1,14,500,1,10,stick_until_invisible,153,500,0.306
2025-09-06T03:02:45,greedy_W3_users300_alpha1,15,500,1,10,stick_until_invisible,138,500,0.276
2025-09-06T03:02:45,greedy_W3_users300_alpha1,16,500,1,10,stick_until_invisible,148,500,0.296
2025-09-06T03:02:45,greedy_W3_users300_alpha1,17,500,1,10,stick_until_invisible,146,500,0.292
2025-09-06T03:02:45,greedy_W3_users300_alpha1,18,500,1,10,stick_until_invisible,150,500,0.3
2025-09-06T03:02:45,greedy_W3_users300_alpha1,19,500,1,10,stick_until_invisible,150,500,0.3
