id,blocked,t_start,t_end,prefix,trial,mode,timestamp
BG0,False,7,8,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG1,False,15,19,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG2,False,5,15,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG3,False,32,33,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG4,False,34,38,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG5,False,37,39,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG6,False,27,33,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG7,False,21,23,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG8,False,24,26,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG9,False,38,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG10,False,29,38,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG11,False,36,38,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG12,False,2,6,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG13,False,6,13,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG14,False,10,16,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG15,False,10,19,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG16,False,35,37,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG17,False,20,21,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG18,False,2,8,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG19,False,36,39,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG20,False,31,38,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG21,False,16,19,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG22,False,35,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG23,False,8,17,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG24,False,27,37,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG25,False,35,36,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG26,False,7,16,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG27,False,27,30,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG28,False,16,25,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG29,False,19,28,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG30,False,34,39,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG31,False,7,13,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG32,False,3,7,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG33,False,31,33,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG34,False,8,16,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG35,False,34,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG36,False,23,31,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG37,False,14,16,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG38,False,37,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG39,False,4,5,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG40,False,4,5,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG41,False,4,13,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG42,False,36,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG43,False,12,14,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG44,False,27,33,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG45,False,29,30,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG46,False,3,10,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG47,False,12,16,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG48,False,27,30,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG49,False,15,17,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG50,False,6,7,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG51,False,34,35,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG52,False,15,18,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG53,False,13,20,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG54,False,29,34,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG55,False,35,39,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG56,False,13,14,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG57,False,20,21,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG58,False,37,39,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG59,False,32,34,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG60,False,4,14,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG61,False,39,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG62,False,37,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG63,False,20,24,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG64,False,8,13,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG65,False,4,5,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG66,False,39,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG67,False,34,36,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG68,True,8,14,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG69,False,23,28,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG70,False,28,37,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG71,False,35,38,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG72,False,8,13,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG73,False,35,37,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG74,False,38,39,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG75,False,13,18,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG76,False,3,5,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG77,False,2,3,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG78,False,8,13,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG79,False,35,36,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG80,False,4,7,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG81,False,23,33,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG82,False,23,24,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG83,False,13,17,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG84,False,39,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG85,False,15,18,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG86,False,11,17,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG87,False,17,20,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG88,False,24,25,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG89,False,14,18,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG90,False,14,18,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG91,False,12,19,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG92,False,22,31,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG93,False,7,12,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG94,False,2,4,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG95,False,22,28,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG96,False,12,17,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG97,False,33,40,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG98,False,4,10,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG99,False,7,12,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG100,False,26,32,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG101,False,12,19,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
BG102,False,0,5,ga_W3_alpha0.75,0,stick_until_invisible,2025-09-05T15:46:54
