id,blocked,t_start,t_end,prefix,trial,mode,timestamp
BG0,False,7,8,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG1,False,15,19,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG2,True,5,15,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG3,False,32,33,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG4,False,34,38,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG5,False,37,39,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG6,False,27,33,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG7,False,21,23,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG8,False,24,26,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG9,False,38,40,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG10,False,29,38,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG11,False,36,38,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG12,False,2,6,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG13,True,6,13,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG14,False,10,16,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG15,False,10,19,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG16,False,35,37,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG17,False,20,21,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG18,False,2,8,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG19,False,36,39,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG20,False,31,38,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG21,False,16,19,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG22,False,35,40,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG23,False,8,17,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG24,False,27,37,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG25,False,35,36,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG26,False,7,16,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG27,False,27,30,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG28,False,16,25,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG29,False,19,28,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG30,False,34,39,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG31,False,7,13,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG32,False,3,7,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG33,False,31,33,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG34,False,8,16,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG35,False,34,40,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG36,False,23,31,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG37,False,14,16,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG38,False,37,40,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG39,False,4,5,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG40,False,4,5,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG41,False,4,13,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG42,False,36,40,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG43,False,12,14,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG44,False,27,33,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG45,False,29,30,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG46,False,3,10,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG47,False,12,16,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG48,False,27,30,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG49,False,15,17,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG50,False,6,7,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG51,False,34,35,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG52,False,15,18,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG53,False,13,20,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG54,False,29,34,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG55,False,35,39,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG56,False,13,14,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG57,False,20,21,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG58,False,37,39,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG59,False,32,34,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG60,False,4,14,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG61,False,39,40,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG62,False,37,40,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG63,False,20,24,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG64,True,8,13,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG65,False,4,5,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG66,False,39,40,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG67,False,34,36,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG68,True,8,14,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG69,False,23,28,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG70,False,28,37,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG71,False,35,38,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG72,False,8,13,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG73,False,35,37,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG74,False,38,39,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
BG75,False,13,18,dp_W2_alpha1,0,stick_until_invisible,2025-09-05T14:35:24
