timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-09T17:52:19,mslb_W3_users100_alpha0.25,0,500,1,10,stick_until_invisible,37,500,0.074
2025-09-09T17:52:19,mslb_W3_users100_alpha0.25,1,500,1,10,stick_until_invisible,24,500,0.048
2025-09-09T17:52:19,mslb_W3_users100_alpha0.25,2,500,1,10,stick_until_invisible,28,500,0.056
2025-09-09T17:52:20,mslb_W3_users100_alpha0.25,3,500,1,10,stick_until_invisible,19,500,0.038
2025-09-09T17:52:20,mslb_W3_users100_alpha0.25,4,500,1,10,stick_until_invisible,24,500,0.048
2025-09-09T17:52:20,mslb_W3_users100_alpha0.25,5,500,1,10,stick_until_invisible,32,500,0.064
2025-09-09T17:52:20,mslb_W3_users100_alpha0.25,6,500,1,10,stick_until_invisible,23,500,0.046
2025-09-09T17:52:20,mslb_W3_users100_alpha0.25,7,500,1,10,stick_until_invisible,39,500,0.078
2025-09-09T17:52:20,mslb_W3_users100_alpha0.25,8,500,1,10,stick_until_invisible,32,500,0.064
2025-09-09T17:52:20,mslb_W3_users100_alpha0.25,9,500,1,10,stick_until_invisible,31,500,0.062
