user_id,success,reward
82,True,1764.8051010506742
84,True,1584.7331958898317
80,True,1658.9141972387874
81,True,1605.9686824294383
83,True,2371.9995427443296
85,True,2271.15509119155
86,True,2095.6492612077855
88,True,1356.5008471129079
89,True,2024.981011136978
87,True,1310.2438931773208
66,True,2053.322854449026
65,True,1799.7083321588416
69,True,1890.9496138648892
67,True,1838.4077631068412
68,True,1604.1139385005015
71,True,1412.708397223137
72,True,1580.1561030887224
70,True,1522.852634133465
73,True,1356.063197110517
74,True,1304.8000046996801
45,True,1376.5570519692317
46,True,1287.3120648556226
47,True,1141.6431361438454
48,True,1199.1266940676408
49,True,1100.112479426317
30,True,1650.432007387096
31,True,1378.702534190751
32,True,1306.2296864114608
33,True,1368.2047588460114
34,True,1282.7376544868214
63,True,1493.0774702750773
61,True,1245.2230603523085
64,True,1180.3539843263104
60,True,1125.9215079063638
62,True,1057.5989587817458
75,True,1430.4166929350508
76,True,1269.516154814601
79,True,1088.0385288073828
78,True,1194.1152838192606
77,True,1196.710977987101
37,True,1450.9736076929385
38,True,1364.209569677833
39,True,1034.1602530080572
35,True,801.7216508682641
36,True,796.6322270722748
58,True,726.6196374135995
59,True,1371.9686816291673
55,True,1181.878122923372
57,True,1310.9493488444457
56,True,1265.8890551782954
94,True,1374.7397048345392
93,True,1320.1451315455545
92,True,1145.2064142271774
90,True,1317.0404157137184
91,True,1114.2720297910516
96,True,1248.9724225365835
95,True,884.6607775901922
97,True,680.8182221085799
99,True,1106.3087167896053
98,True,654.7842931931773
19,True,1027.2219835433195
17,True,1086.3138749381276
18,True,1010.85175372261
15,True,1437.8441128734096
16,True,1304.9613146212118
29,True,1538.485183155064
28,True,1656.2062910517197
27,True,1499.8900412618877
26,True,1651.8450254131287
25,True,1241.564457093182
14,True,1278.9180664631374
12,True,1234.5931578387053
11,True,1197.038587206177
10,True,1647.2350512220962
13,True,1114.488068156109
54,True,1687.629176521923
53,True,1485.267131206822
52,True,1442.6905865580811
51,True,1284.6764224964545
50,True,1158.958693540255
40,True,932.5317800844666
41,True,899.8764589640527
42,True,1305.7293593059626
43,True,793.571212578109
44,True,765.8623222613393
22,True,1403.5786809590707
21,True,1241.2220197526042
23,True,1195.3023032146154
20,True,1242.715428056451
24,True,1218.534515473829
9,True,1202.0040419255608
8,True,1035.4774829799321
7,True,1124.8633754802852
6,True,928.3705891288676
5,True,1006.1037927763218
4,True,1194.3066790118314
3,True,1142.3769156209705
2,True,807.826462027861
1,True,1029.6744800855997
0,True,979.9079606865314
