user_id,reward,success
82,2467.0775959615794,True
84,2290.514614519908,True
80,2416.9902560279083,True
81,2391.9453047719694,True
83,2494.846705927679,True
85,2395.8880689980247,True
86,2200.8336022505378,True
88,2053.118314478906,True
89,2153.136009883398,True
87,2008.1498985501612,True
66,2104.8399801201176,True
65,1884.6599193992108,True
69,2069.2282399272726,True
67,1959.5559679511762,True
68,1757.498131985718,True
71,2266.4012477491556,True
72,1742.626897722405,True
70,1723.493403316406,True
73,1578.6915165650798,True
74,2019.3708983487495,True
45,2030.8392672555153,True
46,1605.1638121512635,True
47,1681.1051584101288,True
48,1153.0551142313468,True
49,1319.9218849071588,True
30,1259.680377717721,True
31,899.7580879964554,True
32,839.5809857317369,True
33,1042.8841966997252,True
34,994.1687150548116,True
63,1404.9486121639352,True
61,1147.7904215820533,True
64,1278.8393809785439,True
60,1111.3090499772893,True
62,1084.6086750570605,True
75,2039.368913579618,True
76,1659.779260380108,True
79,1272.7714177719479,True
78,1407.1973336257217,True
77,1515.739264239594,True
37,1487.742558646672,True
38,1466.8828722260002,True
39,1221.5988745934199,True
35,1170.0293875046045,True
36,1107.8670588256614,True
58,1182.9064827860332,True
59,1515.6857870441359,True
55,1232.883447723761,True
57,1431.1492085307636,True
56,1358.0704032531346,True
94,1435.4943932348285,True
93,1162.653826451979,True
92,911.8893850127147,True
90,1326.2383246927302,True
91,880.4646808471431,True
96,1437.5872871450397,True
95,1011.7862276831437,True
97,987.0127849030782,True
99,1169.6806870752973,True
98,950.4576097190715,True
19,1044.0876579761766,True
17,1066.720848850093,True
18,1031.8635498846472,True
15,1294.6624155324423,True
16,1271.547715719471,True
29,1424.45779822172,True
28,1608.6426521708343,True
27,1551.4851442883532,True
26,1876.93873365224,True
25,1314.9011129684777,True
14,1860.9610654185135,True
12,1653.0857767942312,True
11,1472.7850980905846,True
10,1482.396362395853,True
13,1269.5759363281154,True
54,1438.5927099984854,True
53,1090.068643799486,True
52,1132.7963316132818,True
51,961.0492937297529,True
50,933.9975546013567,True
40,1140.2554067203446,True
41,1117.6117989410836,True
42,1430.483881293742,True
43,1094.8574158727458,True
44,1071.7455596246102,True
22,1526.24571883528,True
21,1358.200010348011,True
23,1301.4357510811376,True
20,1356.8462611801372,True
24,1347.394334378232,True
9,1194.703365145721,True
8,1072.543272238684,True
7,1142.2127523134627,True
6,955.4343608887523,True
5,1026.7919631548873,True
4,1213.5770533950613,True
3,1194.6918470882695,True
2,947.1103631735158,True
1,1152.9982314250797,True
0,918.6940713911973,True
