user_id,path,t_begin,t_end,success,reward
0,"[('STARLINK-4279', 2, 28), ('STARLINK-4279', 2, 29), ('STARLINK-32191', 14, 30), ('STARLINK-32191', 14, 31), ('STARLINK-5195', 11, 32), ('STARLINK-5195', 11, 33), ('STARLINK-33856', 19, 34), ('STARLINK-33856', 19, 35), ('STARLINK-3557', 15, 36), ('STARLINK-3557', 15, 37), ('STARLINK-34122', 9, 38), ('STARLINK-34122', 9, 39)]",28,39,True,1516.4855911486954
1,"[('STARLINK-4279', 9, 28), ('STARLINK-4279', 9, 29), ('STARLINK-32191', 0, 30), ('STARLINK-32191', 0, 31), ('STARLINK-5195', 12, 32), ('STARLINK-5195', 12, 33), ('STARLINK-33856', 9, 34), ('STARLINK-33856', 9, 35), ('STARLINK-3557', 22, 36), ('STARLINK-3557', 22, 37), ('STARLINK-34122', 10, 38), ('STARLINK-34122', 10, 39)]",28,39,True,1451.648414562862
2,"[('STARLINK-4279', 12, 28), ('STARLINK-4279', 12, 29), ('STARLINK-32191', 10, 30), ('STARLINK-32191', 10, 31), ('STARLINK-33558', 21, 32), ('STARLINK-33558', 21, 33), ('STARLINK-33856', 7, 34), ('STARLINK-33856', 7, 35), ('STARLINK-30984', 24, 36), ('STARLINK-30984', 24, 37), ('STARLINK-34122', 11, 38)]",28,38,True,1124.569204537001
3,"[('STARLINK-4279', 19, 28), ('STARLINK-4279', 19, 29), ('STARLINK-32191', 12, 30), ('STARLINK-32191', 12, 31), ('STARLINK-30985', 21, 32), ('STARLINK-30985', 21, 33), ('STARLINK-33856', 11, 34), ('STARLINK-33856', 11, 35), ('STARLINK-3557', 24, 36), ('STARLINK-3557', 24, 37), ('STARLINK-31339', 17, 38), ('STARLINK-31339', 17, 39)]",28,39,True,1265.8714272292052
4,"[('STARLINK-32191', 19, 28), ('STARLINK-32191', 19, 29), ('STARLINK-32191', 2, 30), ('STARLINK-30991', 17, 31), ('STARLINK-30991', 17, 32), ('STARLINK-30300', 15, 33), ('STARLINK-30300', 15, 34), ('STARLINK-34078', 12, 35), ('STARLINK-34078', 12, 36), ('STARLINK-34078', 19, 37), ('STARLINK-31339', 21, 38), ('STARLINK-31339', 21, 39)]",28,39,True,1811.3989281063164
5,"[('STARLINK-6211', 11, 27), ('STARLINK-6211', 11, 28), ('STARLINK-5287', 22, 29), ('STARLINK-5287', 22, 30), ('STARLINK-5176', 6, 31), ('STARLINK-5176', 6, 32), ('STARLINK-30300', 6, 33), ('STARLINK-30300', 6, 34), ('STARLINK-34078', 19, 35), ('STARLINK-34078', 19, 36), ('STARLINK-34078', 7, 37), ('STARLINK-31339', 4, 38)]",27,38,True,2162.46767524186
6,"[('STARLINK-6211', 21, 27), ('STARLINK-6211', 21, 28), ('STARLINK-5287', 6, 29), ('STARLINK-5287', 6, 30), ('STARLINK-5176', 18, 31), ('STARLINK-5176', 18, 32), ('STARLINK-30300', 22, 33), ('STARLINK-30300', 22, 34), ('STARLINK-34078', 20, 35), ('STARLINK-34078', 20, 36), ('STARLINK-34078', 8, 37)]",27,37,True,1974.2368021514458
7,"[('STARLINK-6211', 18, 27), ('STARLINK-6211', 18, 28), ('STARLINK-5287', 1, 29), ('STARLINK-5287', 1, 30), ('STARLINK-5176', 22, 31), ('STARLINK-5176', 22, 32), ('STARLINK-30300', 4, 33), ('STARLINK-30300', 4, 34), ('STARLINK-34078', 21, 35), ('STARLINK-34078', 21, 36), ('STARLINK-34078', 13, 37), ('STARLINK-31339', 7, 38)]",27,38,True,2090.65768730455
8,"[('STARLINK-6211', 10, 27), ('STARLINK-6211', 10, 28), ('STARLINK-5287', 16, 29), ('STARLINK-5287', 16, 30), ('STARLINK-30991', 8, 31), ('STARLINK-30991', 8, 32), ('STARLINK-30300', 10, 33), ('STARLINK-30300', 10, 34), ('STARLINK-34078', 10, 35), ('STARLINK-34078', 10, 36), ('STARLINK-34078', 16, 37)]",27,37,True,1837.6380510771803
9,"[('STARLINK-6211', 20, 27), ('STARLINK-6211', 20, 28), ('STARLINK-5287', 15, 29), ('STARLINK-5287', 15, 30), ('STARLINK-5176', 8, 31), ('STARLINK-5176', 8, 32), ('STARLINK-30300', 16, 33), ('STARLINK-30300', 16, 34), ('STARLINK-34078', 9, 35), ('STARLINK-34078', 9, 36), ('STARLINK-34078', 17, 37), ('STARLINK-34122', 8, 38)]",27,38,True,2020.5933381587645
