timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-05T14:49:50,dp_W3_alpha1,0,500,1,10,stick_until_invisible,19,500,0.038
2025-09-05T14:49:50,dp_W3_alpha1,1,500,1,10,stick_until_invisible,10,500,0.02
2025-09-05T14:49:50,dp_W3_alpha1,2,500,1,10,stick_until_invisible,19,500,0.038
2025-09-05T14:49:50,dp_W3_alpha1,3,500,1,10,stick_until_invisible,13,500,0.026
2025-09-05T14:49:50,dp_W3_alpha1,4,500,1,10,stick_until_invisible,13,500,0.026
2025-09-05T14:49:50,dp_W3_alpha1,5,500,1,10,stick_until_invisible,21,500,0.042
2025-09-05T14:49:50,dp_W3_alpha1,6,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:49:51,dp_W3_alpha1,7,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:49:51,dp_W3_alpha1,8,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:49:51,dp_W3_alpha1,9,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:49:51,dp_W3_alpha1,10,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:49:51,dp_W3_alpha1,11,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:49:51,dp_W3_alpha1,12,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:49:51,dp_W3_alpha1,13,500,1,10,stick_until_invisible,14,500,0.028
2025-09-05T14:49:52,dp_W3_alpha1,14,500,1,10,stick_until_invisible,9,500,0.018
2025-09-05T14:49:52,dp_W3_alpha1,15,500,1,10,stick_until_invisible,27,500,0.054
2025-09-05T14:49:52,dp_W3_alpha1,16,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:49:52,dp_W3_alpha1,17,500,1,10,stick_until_invisible,15,500,0.03
2025-09-05T14:49:52,dp_W3_alpha1,18,500,1,10,stick_until_invisible,16,500,0.032
2025-09-05T14:49:52,dp_W3_alpha1,19,500,1,10,stick_until_invisible,12,500,0.024
2025-09-05T14:49:52,dp_W3_alpha1,20,500,1,10,stick_until_invisible,14,500,0.028
2025-09-05T14:49:53,dp_W3_alpha1,21,500,1,10,stick_until_invisible,24,500,0.048
2025-09-05T14:49:53,dp_W3_alpha1,22,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:49:53,dp_W3_alpha1,23,500,1,10,stick_until_invisible,11,500,0.022
2025-09-05T14:49:53,dp_W3_alpha1,24,500,1,10,stick_until_invisible,21,500,0.042
2025-09-05T14:49:53,dp_W3_alpha1,25,500,1,10,stick_until_invisible,17,500,0.034
2025-09-05T14:49:53,dp_W3_alpha1,26,500,1,10,stick_until_invisible,15,500,0.03
2025-09-05T14:49:53,dp_W3_alpha1,27,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:49:53,dp_W3_alpha1,28,500,1,10,stick_until_invisible,19,500,0.038
2025-09-05T14:49:54,dp_W3_alpha1,29,500,1,10,stick_until_invisible,23,500,0.046
2025-09-05T14:49:54,dp_W3_alpha1,30,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:49:54,dp_W3_alpha1,31,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:49:54,dp_W3_alpha1,32,500,1,10,stick_until_invisible,24,500,0.048
2025-09-05T14:49:54,dp_W3_alpha1,33,500,1,10,stick_until_invisible,17,500,0.034
2025-09-05T14:49:54,dp_W3_alpha1,34,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:49:54,dp_W3_alpha1,35,500,1,10,stick_until_invisible,15,500,0.03
2025-09-05T14:49:54,dp_W3_alpha1,36,500,1,10,stick_until_invisible,17,500,0.034
2025-09-05T14:49:55,dp_W3_alpha1,37,500,1,10,stick_until_invisible,31,500,0.062
2025-09-05T14:49:55,dp_W3_alpha1,38,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:49:55,dp_W3_alpha1,39,500,1,10,stick_until_invisible,24,500,0.048
2025-09-05T14:49:55,dp_W3_alpha1,40,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:49:55,dp_W3_alpha1,41,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:49:55,dp_W3_alpha1,42,500,1,10,stick_until_invisible,15,500,0.03
2025-09-05T14:49:55,dp_W3_alpha1,43,500,1,10,stick_until_invisible,16,500,0.032
2025-09-05T14:49:55,dp_W3_alpha1,44,500,1,10,stick_until_invisible,13,500,0.026
2025-09-05T14:49:56,dp_W3_alpha1,45,500,1,10,stick_until_invisible,21,500,0.042
2025-09-05T14:49:56,dp_W3_alpha1,46,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:49:56,dp_W3_alpha1,47,500,1,10,stick_until_invisible,21,500,0.042
2025-09-05T14:49:56,dp_W3_alpha1,48,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:49:56,dp_W3_alpha1,49,500,1,10,stick_until_invisible,14,500,0.028
2025-09-05T14:49:56,dp_W3_alpha1,50,500,1,10,stick_until_invisible,9,500,0.018
2025-09-05T14:49:56,dp_W3_alpha1,51,500,1,10,stick_until_invisible,29,500,0.058
2025-09-05T14:49:56,dp_W3_alpha1,52,500,1,10,stick_until_invisible,17,500,0.034
2025-09-05T14:49:57,dp_W3_alpha1,53,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:49:57,dp_W3_alpha1,54,500,1,10,stick_until_invisible,28,500,0.056
2025-09-05T14:49:57,dp_W3_alpha1,55,500,1,10,stick_until_invisible,13,500,0.026
2025-09-05T14:49:57,dp_W3_alpha1,56,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:49:57,dp_W3_alpha1,57,500,1,10,stick_until_invisible,14,500,0.028
2025-09-05T14:49:57,dp_W3_alpha1,58,500,1,10,stick_until_invisible,16,500,0.032
2025-09-05T14:49:57,dp_W3_alpha1,59,500,1,10,stick_until_invisible,20,500,0.04
2025-09-05T14:49:58,dp_W3_alpha1,60,500,1,10,stick_until_invisible,23,500,0.046
2025-09-05T14:49:58,dp_W3_alpha1,61,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:49:58,dp_W3_alpha1,62,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:49:58,dp_W3_alpha1,63,500,1,10,stick_until_invisible,15,500,0.03
2025-09-05T14:49:58,dp_W3_alpha1,64,500,1,10,stick_until_invisible,32,500,0.064
2025-09-05T14:49:58,dp_W3_alpha1,65,500,1,10,stick_until_invisible,19,500,0.038
2025-09-05T14:49:58,dp_W3_alpha1,66,500,1,10,stick_until_invisible,15,500,0.03
2025-09-05T14:49:58,dp_W3_alpha1,67,500,1,10,stick_until_invisible,14,500,0.028
2025-09-05T14:49:59,dp_W3_alpha1,68,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:49:59,dp_W3_alpha1,69,500,1,10,stick_until_invisible,14,500,0.028
2025-09-05T14:49:59,dp_W3_alpha1,70,500,1,10,stick_until_invisible,12,500,0.024
2025-09-05T14:49:59,dp_W3_alpha1,71,500,1,10,stick_until_invisible,35,500,0.07
2025-09-05T14:49:59,dp_W3_alpha1,72,500,1,10,stick_until_invisible,12,500,0.024
2025-09-05T14:49:59,dp_W3_alpha1,73,500,1,10,stick_until_invisible,21,500,0.042
2025-09-05T14:49:59,dp_W3_alpha1,74,500,1,10,stick_until_invisible,17,500,0.034
2025-09-05T14:49:59,dp_W3_alpha1,75,500,1,10,stick_until_invisible,28,500,0.056
2025-09-05T14:50:00,dp_W3_alpha1,76,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:50:00,dp_W3_alpha1,77,500,1,10,stick_until_invisible,18,500,0.036
2025-09-05T14:50:00,dp_W3_alpha1,78,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:50:00,dp_W3_alpha1,79,500,1,10,stick_until_invisible,22,500,0.044
2025-09-05T14:50:00,dp_W3_alpha1,80,500,1,10,stick_until_invisible,24,500,0.048
2025-09-05T14:50:00,dp_W3_alpha1,81,500,1,10,stick_until_invisible,26,500,0.052
2025-09-05T14:50:00,dp_W3_alpha1,82,500,1,10,stick_until_invisible,17,500,0.034
