user_id,success,reward
82,True,1764.8051010506742
84,True,1568.3957402621013
80,True,1623.6181504890264
81,True,1553.024659931764
83,True,2285.546668633766
85,True,2280.064684055757
86,True,1935.0998600292355
88,True,1294.8417176986848
89,True,1886.4644514216939
87,True,1233.1759984852945
66,True,2010.0135100127718
65,False,0.0
69,True,1953.286088982207
67,True,1867.816201048186
68,False,0.0
71,True,1549.4540048063911
72,True,1669.3310917190206
70,True,1473.921542001767
73,True,1407.9535861056943
74,True,1307.9548494346805
45,True,1308.9351607673616
46,False,0.0
47,True,1109.1220957281357
48,False,0.0
49,True,1203.6605882823712
30,True,1117.0443148375123
31,True,962.9843869824701
32,True,929.2256663601036
33,True,931.0758447752703
34,True,702.470957400062
63,True,1873.212098947247
61,True,1447.8781441973342
64,True,1537.848600050358
60,True,1391.6389125824105
62,True,1313.4675854368952
75,True,1461.700405326213
76,True,1311.0903681791178
79,True,1111.4041350774012
78,True,1144.8811419443073
77,True,1280.3556154714643
37,True,1435.8163228484552
38,True,1353.6943871284743
39,True,1087.3927377026812
35,True,959.7538033531819
36,True,789.6964200998021
58,True,732.6283486228291
59,True,1451.2593211975598
55,True,1211.1542990311216
57,True,1337.5494756340092
56,True,1265.4518177460534
94,True,1121.8112520460409
93,True,1374.4160581869116
92,True,1084.576753807099
90,True,1021.5765175455831
91,True,974.7930038690237
96,True,1096.1452876083083
95,True,808.0979208342834
97,True,656.8498965989971
99,True,798.0952650153265
98,True,621.8353146141515
19,True,695.1946372601384
17,True,1015.2258600125558
18,True,955.64571987773
15,True,1277.2615553962182
16,True,1221.945718139141
29,True,1645.5659257356563
28,True,1662.3326263047206
27,True,1550.3091432018227
26,True,1603.3038126581828
25,True,1242.5612218136696
14,True,1376.2966231578287
12,True,1297.6258847543318
11,True,1257.5292153035593
10,True,1683.0959651936369
13,True,1088.037672318288
54,True,1702.9027818011552
53,True,1433.4671713520493
52,True,1405.3238569695093
51,True,1293.6468211646818
50,True,1195.8632103591044
40,True,1096.41789708627
41,True,1042.476336106195
42,True,1292.00691484747
43,True,756.9613671687417
44,True,705.2201981470639
22,True,1512.6245345748957
21,True,1195.6104086973064
23,True,1116.8676332165314
20,True,1405.009764913811
24,True,1306.2072761347736
9,True,1191.13823515467
8,True,959.4574935149838
7,True,1115.8426234935691
6,True,871.3596666047481
5,True,995.0087296424939
4,True,1085.1639219061879
3,True,1046.8220660599945
2,True,754.6744550241148
1,True,1038.1301373388187
0,True,917.9439263257366
