user_id,time,sat,channel,data_rate
82,11,STARLINK-34160,6,156.20554618628245
82,10,STARLINK-34160,6,179.2182634904105
82,9,STARLINK-4158,14,159.13918305240844
82,8,STARLINK-4158,14,227.64999896762046
82,7,STARLINK-4158,14,253.6270181154059
82,6,STARLINK-4158,14,245.26433732702935
82,5,STARLINK-4158,14,230.77470387724748
82,4,STARLINK-2575,18,178.23652577151822
82,3,STARLINK-2575,18,221.84939389905236
82,2,STARLINK-2575,18,137.84462617534035
82,1,STARLINK-2575,18,229.34284927074907
82,0,STARLINK-2575,18,139.2070494432102
84,10,STARLINK-34160,0,179.2182634904105
84,9,STARLINK-34160,0,187.7518412892336
84,8,STARLINK-32001,5,169.6367007895906
84,7,STARLINK-32001,5,230.0237213268957
84,6,STARLINK-32001,5,152.0311988919237
84,5,STARLINK-32001,5,158.2471412612259
84,4,STARLINK-32001,5,220.1173080660591
84,3,STARLINK-31858,20,184.6496098230896
84,2,STARLINK-31858,20,269.9368814488134
84,1,STARLINK-31858,20,74.96608847766203
84,0,STARLINK-31858,20,256.5950597279211
80,11,STARLINK-34160,7,156.20554618628245
80,10,STARLINK-34160,7,179.2182634904105
80,9,STARLINK-4158,20,159.13918305240844
80,8,STARLINK-4158,20,227.64999896762046
80,7,STARLINK-4158,20,253.6270181154059
80,6,STARLINK-4158,20,245.26433732702935
80,5,STARLINK-4158,20,230.77470387724748
80,4,STARLINK-2575,23,178.23652577151822
80,3,STARLINK-2575,23,221.84939389905236
80,2,STARLINK-2575,23,137.84462617534035
80,1,STARLINK-2575,23,229.34284927074907
80,0,STARLINK-2575,23,139.2070494432102
81,11,STARLINK-34160,18,156.20554618628245
81,10,STARLINK-34160,18,179.2182634904105
81,9,STARLINK-34160,18,187.7518412892336
81,8,STARLINK-34163,19,101.30375643279085
81,7,STARLINK-34163,19,220.06663698522055
81,6,STARLINK-34163,19,215.8363270571883
81,5,STARLINK-34163,19,111.43515714687878
81,4,STARLINK-34163,19,224.29371227179288
81,3,STARLINK-31858,0,184.6496098230896
81,2,STARLINK-31858,0,269.9368814488134
81,1,STARLINK-31858,0,74.96599547666275
81,0,STARLINK-31858,0,256.5950597279211
83,12,STARLINK-31678,1,278.9044845508116
83,11,STARLINK-34165,13,131.05845646596333
83,10,STARLINK-34165,13,104.13442858024924
83,9,STARLINK-34165,13,117.16195305550916
83,8,STARLINK-34165,13,154.61990877027114
83,7,STARLINK-34165,13,193.30222075700192
83,6,STARLINK-33875,1,275.69957188996796
83,5,STARLINK-33875,1,133.27510629115883
83,4,STARLINK-33875,1,134.2801584615557
83,3,STARLINK-33875,1,154.92526811642975
83,2,STARLINK-33875,1,162.67962580043616
83,1,STARLINK-6186,1,106.53082442794295
83,0,STARLINK-6186,1,223.3181288055333
85,13,STARLINK-31678,3,144.63434954856646
85,12,STARLINK-31678,3,278.9044845508116
85,11,STARLINK-34165,11,131.05845646596333
85,10,STARLINK-34165,11,104.13553386313372
85,9,STARLINK-34165,11,117.16088381245169
85,8,STARLINK-34165,11,154.61961132461303
85,7,STARLINK-34165,11,193.3021305166861
85,6,STARLINK-5086,4,152.10793152699145
85,5,STARLINK-5086,4,196.4959353158507
85,4,STARLINK-5086,4,242.40578596722716
85,3,STARLINK-5086,4,84.87257913073304
85,2,STARLINK-5086,4,149.7741185679887
85,1,STARLINK-2575,2,229.34284927074907
86,12,STARLINK-34160,8,136.11383798600863
86,11,STARLINK-34160,8,156.20554618628245
86,10,STARLINK-34160,8,179.2182634904105
86,9,STARLINK-4158,9,159.13798215323843
86,8,STARLINK-4158,9,227.64921962474656
86,7,STARLINK-4158,9,253.6270181154059
86,6,STARLINK-4158,9,245.26433732702935
86,5,STARLINK-4158,9,230.77470387724748
86,4,STARLINK-5163,13,197.14807253171486
86,3,STARLINK-5163,13,153.61692177139017
86,2,STARLINK-5163,13,136.24518804013422
86,1,STARLINK-5163,13,170.7003852675169
88,11,STARLINK-34160,14,156.20554618628245
88,10,STARLINK-34160,14,179.2182634904105
88,9,STARLINK-4158,10,159.13368214553796
88,8,STARLINK-4158,10,227.64999896762046
88,7,STARLINK-4158,10,253.6229875608235
88,6,STARLINK-4158,10,245.26433732702935
88,5,STARLINK-4158,10,230.77470387724748
88,4,STARLINK-2575,15,178.23381290460168
88,3,STARLINK-2575,15,221.84939389905236
88,2,STARLINK-2575,15,137.84462617534035
88,1,STARLINK-2575,15,229.342602519252
89,12,STARLINK-31678,9,278.9044845508116
89,11,STARLINK-34165,23,131.05268309028108
89,10,STARLINK-34165,23,104.13570829717838
89,9,STARLINK-34165,23,117.16195305550916
89,8,STARLINK-34165,23,154.61990877027114
89,7,STARLINK-34165,23,193.30222075700192
89,6,STARLINK-5086,8,152.10793152699145
89,5,STARLINK-5086,8,196.49593542695874
89,4,STARLINK-5086,8,242.40578596722716
89,3,STARLINK-5086,8,84.87257913073304
89,2,STARLINK-5086,8,149.76581532371284
89,1,STARLINK-2575,5,229.34284927074907
87,11,STARLINK-34160,17,156.20554618628245
87,10,STARLINK-34160,17,179.2182634904105
87,9,STARLINK-4158,15,159.13918305240844
87,8,STARLINK-4158,15,227.63721526890086
87,7,STARLINK-4158,15,253.62671318185744
87,6,STARLINK-4158,15,245.26433732702935
87,5,STARLINK-4158,15,230.77470387724748
87,4,STARLINK-5163,10,197.14842848217626
87,3,STARLINK-5163,10,153.6132517413723
87,2,STARLINK-5163,10,136.24518804013422
87,1,STARLINK-5163,10,170.70104048523052
66,17,STARLINK-33717,16,205.49980626374378
66,16,STARLINK-33717,16,198.85771955652712
66,15,STARLINK-33717,16,194.1708778534861
66,14,STARLINK-33717,16,184.26640003721067
66,13,STARLINK-34160,19,115.21621926613342
66,12,STARLINK-34160,19,136.11114112531723
66,11,STARLINK-34160,19,156.20554618628245
66,10,STARLINK-34160,19,179.2182634904105
66,9,STARLINK-34160,19,187.7518412892336
66,8,STARLINK-5860,22,128.8768363165094
66,7,STARLINK-5860,22,209.23857284820173
66,6,STARLINK-5860,22,193.7467441147664
65,16,STARLINK-30906,2,269.03490683636016
65,15,STARLINK-30906,2,129.81832889948433
65,14,STARLINK-30906,2,172.3886099563213
65,13,STARLINK-34160,12,115.21509518220181
65,12,STARLINK-34160,12,136.10848563079165
65,11,STARLINK-34160,12,156.20554618628245
65,10,STARLINK-34160,12,179.2039700343726
65,9,STARLINK-34160,12,187.75055161636857
65,8,STARLINK-33873,18,213.82524105433816
65,7,STARLINK-33873,18,208.4831654454328
65,6,STARLINK-33873,18,126.36178469096232
69,17,STARLINK-33717,18,205.49980626374378
69,16,STARLINK-33717,18,198.85757779764182
69,15,STARLINK-33717,18,194.1708778534861
69,14,STARLINK-33717,18,184.26640003721067
69,13,STARLINK-34160,4,115.21621926613342
69,12,STARLINK-34160,4,136.11383798600863
69,11,STARLINK-34160,4,156.20554597475234
69,10,STARLINK-34160,4,179.2182634904105
69,9,STARLINK-34160,4,187.702014731363
69,8,STARLINK-4158,21,227.62900686277334
69,7,STARLINK-4158,21,253.6270181154059
69,6,STARLINK-4158,21,245.23860988437085
67,17,STARLINK-33717,11,205.49980626374378
67,16,STARLINK-33717,11,198.85771955652712
67,15,STARLINK-33717,11,194.17015703572432
67,14,STARLINK-33717,11,184.26640003721067
67,13,STARLINK-34160,20,115.21621926613342
67,12,STARLINK-34160,20,136.1140463466329
67,11,STARLINK-34160,20,156.20554618628245
67,10,STARLINK-34160,20,179.21197020376152
67,9,STARLINK-34160,20,81.68839844770328
67,8,STARLINK-33873,3,213.82511413659694
67,7,STARLINK-33873,3,208.4831654454328
67,6,STARLINK-33873,3,66.03750653907562
68,16,STARLINK-30906,7,269.03490683636016
68,15,STARLINK-30906,7,129.81832889948433
68,14,STARLINK-30906,7,172.3886099563213
68,13,STARLINK-34160,10,115.21621926613342
68,12,STARLINK-34160,10,136.1140463466329
68,11,STARLINK-34160,10,156.19943374129173
68,10,STARLINK-34160,10,179.2182634904105
68,9,STARLINK-34160,10,81.68745898175706
68,8,STARLINK-32001,12,169.59894619578768
68,7,STARLINK-32001,12,230.0234250400161
68,6,STARLINK-32001,12,83.4726608124432
72,17,STARLINK-33717,0,205.49932513283423
72,16,STARLINK-33717,0,198.85771955652712
72,15,STARLINK-33717,0,194.1708778534861
72,14,STARLINK-33717,0,184.26597475981757
72,13,STARLINK-34160,21,115.21621926613342
72,12,STARLINK-34160,21,136.10251778249088
72,11,STARLINK-34160,21,156.20554618628245
72,10,STARLINK-34160,21,179.2182634904105
72,9,STARLINK-34160,21,81.68047309826548
72,8,STARLINK-33873,8,213.8247718899245
72,7,STARLINK-33873,8,208.4831654454328
70,17,STARLINK-33717,1,205.49980626374378
70,16,STARLINK-33717,1,198.85771955652712
70,15,STARLINK-33717,1,194.1693210557806
70,14,STARLINK-33717,1,184.26640003721067
70,13,STARLINK-34160,16,115.19938379610504
70,12,STARLINK-34160,16,136.01371783723116
70,11,STARLINK-34160,16,156.0893108084505
70,10,STARLINK-34160,16,179.20543583857324
70,9,STARLINK-34160,16,81.68839844770328
70,8,STARLINK-33873,1,213.825114165166
70,7,STARLINK-33873,1,208.48064369374572
73,17,STARLINK-33717,10,205.49980626374378
73,16,STARLINK-33717,10,198.85771955652712
73,15,STARLINK-33717,10,194.1693210557806
73,14,STARLINK-33717,10,184.2635366343535
73,13,STARLINK-34160,15,114.54973550156173
73,12,STARLINK-34160,15,133.25130523052832
73,11,STARLINK-34160,15,155.10617989933596
73,10,STARLINK-34160,15,179.21197020376152
73,9,STARLINK-34160,15,81.68839844770328
73,8,STARLINK-32001,4,169.61730165285155
73,7,STARLINK-32001,4,230.0237213268957
75,24,STARLINK-30334,0,191.30290140207677
75,23,STARLINK-30334,0,302.75248160732446
75,22,STARLINK-30334,0,235.6005853965903
75,21,STARLINK-30334,0,98.20975801301539
75,20,STARLINK-6116,20,185.61523138265028
75,19,STARLINK-6116,20,135.97077640721076
75,18,STARLINK-6116,20,117.16150554586648
75,17,STARLINK-6116,20,166.21474252889595
75,16,STARLINK-6116,20,212.85040892442328
75,15,STARLINK-32190,24,73.70379724682542
75,14,STARLINK-32190,24,179.67593968068607
75,13,STARLINK-32190,24,110.56830245185355
75,12,STARLINK-32190,24,82.0934025760746
76,23,STARLINK-30334,8,302.75248160732446
76,22,STARLINK-30334,8,235.6005853965903
76,21,STARLINK-30334,8,98.20975801301539
76,20,STARLINK-6116,13,185.61523138265028
76,19,STARLINK-6116,13,135.97077640721076
76,18,STARLINK-6116,13,117.16150554586648
76,17,STARLINK-6116,13,166.2139389677567
76,16,STARLINK-6116,13,212.82990010118792
76,15,STARLINK-32190,6,73.70379724682542
76,14,STARLINK-32190,6,179.67593968068607
76,13,STARLINK-32190,6,110.56830245185355
76,12,STARLINK-32190,6,82.0924748069941
79,22,STARLINK-31996,1,205.79723584081339
79,21,STARLINK-31996,1,254.58203800893457
79,20,STARLINK-31996,1,211.0429110742932
79,19,STARLINK-31457,8,152.12165224405763
79,18,STARLINK-31457,8,66.40791825334671
79,17,STARLINK-31457,8,137.01423127924733
79,16,STARLINK-31457,8,223.94963491368458
79,15,STARLINK-31457,8,147.9881643147195
79,14,STARLINK-32190,13,179.67593968068607
79,13,STARLINK-32190,13,110.56580253493281
79,12,STARLINK-32190,13,82.0927722341846
78,23,STARLINK-5158,18,176.84348776868907
78,22,STARLINK-5158,18,221.40569752402388
78,21,STARLINK-5158,18,157.48622025456308
78,20,STARLINK-5158,18,208.38406007554565
78,19,STARLINK-31457,21,152.1170647936413
78,18,STARLINK-31457,21,66.40999542032779
78,17,STARLINK-31457,21,137.0110299389863
78,16,STARLINK-31457,21,223.95027728322813
78,15,STARLINK-31457,21,147.9881643147195
78,14,STARLINK-32190,23,179.64692487543462
78,13,STARLINK-32190,23,110.56830245185355
78,12,STARLINK-32190,23,82.0934025760746
77,24,STARLINK-30334,19,191.30290140207677
77,23,STARLINK-30334,19,302.75194452781983
77,22,STARLINK-30334,19,235.6005853965903
77,21,STARLINK-30334,19,98.20839815126166
77,20,STARLINK-6116,15,185.61523138265028
77,19,STARLINK-6116,15,135.97077640721076
77,18,STARLINK-6116,15,117.16132843305348
77,17,STARLINK-6116,15,166.19259263139452
77,16,STARLINK-6116,15,212.83651654587334
77,15,STARLINK-32190,14,73.70379724682542
77,14,STARLINK-32190,14,179.67566709474963
77,13,STARLINK-32190,14,110.55187073614591
77,12,STARLINK-32190,14,82.06644815935606
37,25,STARLINK-33914,2,306.65306918754237
37,24,STARLINK-30334,2,191.30290140207677
37,23,STARLINK-30334,2,302.75248123785633
37,22,STARLINK-30334,2,235.5985514863379
37,21,STARLINK-30334,2,98.20975801301539
37,20,STARLINK-30334,2,147.31393908308522
37,19,STARLINK-31457,12,152.12131146646956
37,18,STARLINK-31457,12,66.39886795844582
37,17,STARLINK-31457,12,137.00880487066718
37,16,STARLINK-31457,12,223.92992419748873
37,15,STARLINK-31457,12,147.9881643147195
37,14,STARLINK-31744,8,123.66674611269676
37,13,STARLINK-31744,8,171.21062032804235
38,25,STARLINK-33914,3,306.65306918754237
38,24,STARLINK-30334,11,191.30290140207677
38,23,STARLINK-30334,11,302.7468007813579
38,22,STARLINK-30334,11,235.60013435558238
38,21,STARLINK-30334,11,98.20975801301539
38,20,STARLINK-30334,11,147.31393908308522
38,19,STARLINK-31457,6,152.12165224405763
38,18,STARLINK-31457,6,66.40999542032779
38,17,STARLINK-31457,6,137.01164334445272
38,16,STARLINK-31457,6,223.95002700349318
38,15,STARLINK-31457,6,99.85043882861461
38,14,STARLINK-31744,9,123.66674611269676
38,13,STARLINK-31744,9,171.20920921703365
39,24,STARLINK-30334,13,191.30290140207677
39,23,STARLINK-30334,13,302.75194452781983
39,22,STARLINK-30334,13,235.6005853965903
39,21,STARLINK-30334,13,98.20487641801867
39,20,STARLINK-6116,23,185.61523138265028
39,19,STARLINK-6116,23,135.97077640721076
39,18,STARLINK-6116,23,115.51404647895787
39,17,STARLINK-6116,23,158.1789055442893
39,16,STARLINK-6116,23,212.85040892442328
39,15,STARLINK-32190,19,73.70379724682542
39,14,STARLINK-32190,19,179.67593968068607
39,13,STARLINK-32190,19,53.66820280375245
35,24,STARLINK-5311,14,257.0780304167453
35,23,STARLINK-5311,14,135.66734100404173
35,22,STARLINK-5311,14,102.62113166708362
35,21,STARLINK-5311,14,180.19155210426624
35,20,STARLINK-5311,14,154.92458155038796
35,19,STARLINK-31457,3,57.88105485108507
35,18,STARLINK-31457,3,4.461253881805306
35,17,STARLINK-31457,3,129.73889281177645
35,16,STARLINK-31457,3,223.95027728322813
35,15,STARLINK-31457,3,147.9881643147195
35,14,STARLINK-31744,4,123.66674611269676
35,13,STARLINK-31744,4,93.89876224242296
36,24,STARLINK-30334,15,191.27723131364476
36,23,STARLINK-30334,15,302.75248160732446
36,22,STARLINK-30334,15,235.6005853965903
36,21,STARLINK-30334,15,98.20604025002865
36,20,STARLINK-5950,2,44.74672143602767
36,19,STARLINK-5950,2,145.28033996774045
36,18,STARLINK-5950,2,134.63081783063757
36,17,STARLINK-5950,2,164.71356612045554
36,16,STARLINK-5950,2,24.281516579096156
36,15,STARLINK-32190,22,73.70379724682542
36,14,STARLINK-32190,22,179.67593968068607
36,13,STARLINK-32190,22,53.66820280375245
58,25,STARLINK-33846,17,288.288236109287
58,24,STARLINK-33846,17,198.27135011773726
58,23,STARLINK-5158,16,176.66189929492927
58,22,STARLINK-5158,16,221.40569752402388
58,21,STARLINK-5158,16,157.47597677330734
58,20,STARLINK-5158,16,208.38406007554565
58,19,STARLINK-5158,16,165.65517706396673
58,18,STARLINK-5158,16,344.0769973455551
58,17,STARLINK-33717,4,205.47655228585654
58,16,STARLINK-33717,4,198.85710335573287
58,15,STARLINK-33717,4,194.17015703572432
59,27,STARLINK-33846,22,234.15819446454285
59,26,STARLINK-33846,22,154.86102792362453
59,25,STARLINK-33846,22,288.288236109287
59,24,STARLINK-33846,22,198.2630343390953
59,23,STARLINK-5158,21,176.84348776868907
59,22,STARLINK-5158,21,221.40569752402388
59,21,STARLINK-5158,21,157.48622025456308
59,20,STARLINK-5158,21,208.38406007554565
59,19,STARLINK-5158,21,71.42156687525298
59,18,STARLINK-5158,21,282.14862833562603
59,17,STARLINK-33717,5,195.91981301525038
59,16,STARLINK-33717,5,188.8350524520646
59,15,STARLINK-33717,5,134.38381026127152
55,26,STARLINK-30552,12,213.0535468562681
55,25,STARLINK-30552,12,218.79942946508928
55,24,STARLINK-30552,12,194.26361439404283
55,23,STARLINK-30552,12,172.80421742575157
55,22,STARLINK-30552,12,55.59252261825911
55,21,STARLINK-30530,7,36.607333717136726
55,20,STARLINK-30530,7,81.83962064471696
55,19,STARLINK-30530,7,213.57964346773252
55,18,STARLINK-30530,7,207.72981035670438
55,17,STARLINK-30530,7,141.47363485328745
