timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-11T03:10:48,ga_W3_users200_alpha1,0,500,1,10,stick_until_invisible,63,500,0.126
2025-09-11T03:10:48,ga_W3_users200_alpha1,1,500,1,10,stick_until_invisible,61,500,0.122
2025-09-11T03:10:49,ga_W3_users200_alpha1,2,500,1,10,stick_until_invisible,61,500,0.122
2025-09-11T03:10:49,ga_W3_users200_alpha1,3,500,1,10,stick_until_invisible,64,500,0.128
2025-09-11T03:10:49,ga_W3_users200_alpha1,4,500,1,10,stick_until_invisible,60,500,0.12
2025-09-11T03:10:49,ga_W3_users200_alpha1,5,500,1,10,stick_until_invisible,56,500,0.112
2025-09-11T03:10:49,ga_W3_users200_alpha1,6,500,1,10,stick_until_invisible,61,500,0.122
2025-09-11T03:10:49,ga_W3_users200_alpha1,7,500,1,10,stick_until_invisible,65,500,0.13
2025-09-11T03:10:49,ga_W3_users200_alpha1,8,500,1,10,stick_until_invisible,60,500,0.12
2025-09-11T03:10:49,ga_W3_users200_alpha1,9,500,1,10,stick_until_invisible,61,500,0.122
2025-09-11T03:10:49,ga_W3_users200_alpha1,10,500,1,10,stick_until_invisible,75,500,0.15
2025-09-11T03:10:49,ga_W3_users200_alpha1,11,500,1,10,stick_until_invisible,64,500,0.128
2025-09-11T03:10:49,ga_W3_users200_alpha1,12,500,1,10,stick_until_invisible,65,500,0.13
2025-09-11T03:10:49,ga_W3_users200_alpha1,13,500,1,10,stick_until_invisible,72,500,0.144
2025-09-11T03:10:49,ga_W3_users200_alpha1,14,500,1,10,stick_until_invisible,47,500,0.094
2025-09-11T03:10:50,ga_W3_users200_alpha1,15,500,1,10,stick_until_invisible,47,500,0.094
2025-09-11T03:10:50,ga_W3_users200_alpha1,16,500,1,10,stick_until_invisible,65,500,0.13
2025-09-11T03:10:50,ga_W3_users200_alpha1,17,500,1,10,stick_until_invisible,48,500,0.096
2025-09-11T03:10:50,ga_W3_users200_alpha1,18,500,1,10,stick_until_invisible,62,500,0.124
2025-09-11T03:10:50,ga_W3_users200_alpha1,19,500,1,10,stick_until_invisible,38,500,0.076
2025-09-11T03:10:50,ga_W3_users200_alpha1,20,500,1,10,stick_until_invisible,49,500,0.098
2025-09-11T03:10:50,ga_W3_users200_alpha1,21,500,1,10,stick_until_invisible,69,500,0.138
2025-09-11T03:10:50,ga_W3_users200_alpha1,22,500,1,10,stick_until_invisible,61,500,0.122
2025-09-11T03:10:50,ga_W3_users200_alpha1,23,500,1,10,stick_until_invisible,51,500,0.102
2025-09-11T03:10:50,ga_W3_users200_alpha1,24,500,1,10,stick_until_invisible,81,500,0.162
2025-09-11T03:10:50,ga_W3_users200_alpha1,25,500,1,10,stick_until_invisible,54,500,0.108
2025-09-11T03:10:50,ga_W3_users200_alpha1,26,500,1,10,stick_until_invisible,57,500,0.114
2025-09-11T03:10:51,ga_W3_users200_alpha1,27,500,1,10,stick_until_invisible,76,500,0.152
2025-09-11T03:10:51,ga_W3_users200_alpha1,28,500,1,10,stick_until_invisible,62,500,0.124
2025-09-11T03:10:51,ga_W3_users200_alpha1,29,500,1,10,stick_until_invisible,54,500,0.108
2025-09-11T03:10:51,ga_W3_users200_alpha1,30,500,1,10,stick_until_invisible,72,500,0.144
2025-09-11T03:10:51,ga_W3_users200_alpha1,31,500,1,10,stick_until_invisible,67,500,0.134
2025-09-11T03:10:51,ga_W3_users200_alpha1,32,500,1,10,stick_until_invisible,72,500,0.144
2025-09-11T03:10:51,ga_W3_users200_alpha1,33,500,1,10,stick_until_invisible,64,500,0.128
2025-09-11T03:10:51,ga_W3_users200_alpha1,34,500,1,10,stick_until_invisible,64,500,0.128
2025-09-11T03:10:51,ga_W3_users200_alpha1,35,500,1,10,stick_until_invisible,76,500,0.152
2025-09-11T03:10:51,ga_W3_users200_alpha1,36,500,1,10,stick_until_invisible,54,500,0.108
2025-09-11T03:10:51,ga_W3_users200_alpha1,37,500,1,10,stick_until_invisible,69,500,0.138
2025-09-11T03:10:51,ga_W3_users200_alpha1,38,500,1,10,stick_until_invisible,78,500,0.156
2025-09-11T03:10:51,ga_W3_users200_alpha1,39,500,1,10,stick_until_invisible,71,500,0.142
2025-09-11T03:10:52,ga_W3_users200_alpha1,40,500,1,10,stick_until_invisible,66,500,0.132
2025-09-11T03:10:52,ga_W3_users200_alpha1,41,500,1,10,stick_until_invisible,57,500,0.114
2025-09-11T03:10:52,ga_W3_users200_alpha1,42,500,1,10,stick_until_invisible,64,500,0.128
2025-09-11T03:10:52,ga_W3_users200_alpha1,43,500,1,10,stick_until_invisible,66,500,0.132
2025-09-11T03:10:52,ga_W3_users200_alpha1,44,500,1,10,stick_until_invisible,67,500,0.134
2025-09-11T03:10:52,ga_W3_users200_alpha1,45,500,1,10,stick_until_invisible,60,500,0.12
2025-09-11T03:10:52,ga_W3_users200_alpha1,46,500,1,10,stick_until_invisible,70,500,0.14
2025-09-11T03:10:52,ga_W3_users200_alpha1,47,500,1,10,stick_until_invisible,77,500,0.154
2025-09-11T03:10:52,ga_W3_users200_alpha1,48,500,1,10,stick_until_invisible,53,500,0.106
2025-09-11T03:10:52,ga_W3_users200_alpha1,49,500,1,10,stick_until_invisible,57,500,0.114
2025-09-11T03:10:52,ga_W3_users200_alpha1,50,500,1,10,stick_until_invisible,59,500,0.118
2025-09-11T03:10:52,ga_W3_users200_alpha1,51,500,1,10,stick_until_invisible,73,500,0.146
2025-09-11T03:10:52,ga_W3_users200_alpha1,52,500,1,10,stick_until_invisible,61,500,0.122
2025-09-11T03:10:53,ga_W3_users200_alpha1,53,500,1,10,stick_until_invisible,67,500,0.134
2025-09-11T03:10:53,ga_W3_users200_alpha1,54,500,1,10,stick_until_invisible,80,500,0.16
2025-09-11T03:10:53,ga_W3_users200_alpha1,55,500,1,10,stick_until_invisible,65,500,0.13
2025-09-11T03:10:53,ga_W3_users200_alpha1,56,500,1,10,stick_until_invisible,72,500,0.144
2025-09-11T03:10:53,ga_W3_users200_alpha1,57,500,1,10,stick_until_invisible,62,500,0.124
2025-09-11T03:10:53,ga_W3_users200_alpha1,58,500,1,10,stick_until_invisible,64,500,0.128
2025-09-11T03:10:53,ga_W3_users200_alpha1,59,500,1,10,stick_until_invisible,70,500,0.14
2025-09-11T03:10:53,ga_W3_users200_alpha1,60,500,1,10,stick_until_invisible,69,500,0.138
2025-09-11T03:10:53,ga_W3_users200_alpha1,61,500,1,10,stick_until_invisible,68,500,0.136
2025-09-11T03:10:53,ga_W3_users200_alpha1,62,500,1,10,stick_until_invisible,65,500,0.13
2025-09-11T03:10:53,ga_W3_users200_alpha1,63,500,1,10,stick_until_invisible,61,500,0.122
2025-09-11T03:10:53,ga_W3_users200_alpha1,64,500,1,10,stick_until_invisible,73,500,0.146
2025-09-11T03:10:54,ga_W3_users200_alpha1,65,500,1,10,stick_until_invisible,65,500,0.13
2025-09-11T03:10:54,ga_W3_users200_alpha1,66,500,1,10,stick_until_invisible,58,500,0.116
2025-09-11T03:10:54,ga_W3_users200_alpha1,67,500,1,10,stick_until_invisible,59,500,0.118
2025-09-11T03:10:54,ga_W3_users200_alpha1,68,500,1,10,stick_until_invisible,44,500,0.088
2025-09-11T03:10:54,ga_W3_users200_alpha1,69,500,1,10,stick_until_invisible,67,500,0.134
2025-09-11T03:10:54,ga_W3_users200_alpha1,70,500,1,10,stick_until_invisible,52,500,0.104
2025-09-11T03:10:54,ga_W3_users200_alpha1,71,500,1,10,stick_until_invisible,80,500,0.16
2025-09-11T03:10:54,ga_W3_users200_alpha1,72,500,1,10,stick_until_invisible,67,500,0.134
2025-09-11T03:10:54,ga_W3_users200_alpha1,73,500,1,10,stick_until_invisible,74,500,0.148
2025-09-11T03:10:54,ga_W3_users200_alpha1,74,500,1,10,stick_until_invisible,68,500,0.136
2025-09-11T03:10:54,ga_W3_users200_alpha1,75,500,1,10,stick_until_invisible,68,500,0.136
2025-09-11T03:10:54,ga_W3_users200_alpha1,76,500,1,10,stick_until_invisible,60,500,0.12
2025-09-11T03:10:55,ga_W3_users200_alpha1,77,500,1,10,stick_until_invisible,56,500,0.112
2025-09-11T03:10:55,ga_W3_users200_alpha1,78,500,1,10,stick_until_invisible,75,500,0.15
2025-09-11T03:10:55,ga_W3_users200_alpha1,79,500,1,10,stick_until_invisible,68,500,0.136
2025-09-11T03:10:55,ga_W3_users200_alpha1,80,500,1,10,stick_until_invisible,77,500,0.154
2025-09-11T03:10:55,ga_W3_users200_alpha1,81,500,1,10,stick_until_invisible,46,500,0.092
2025-09-11T03:10:55,ga_W3_users200_alpha1,82,500,1,10,stick_until_invisible,56,500,0.112
2025-09-11T03:10:55,ga_W3_users200_alpha1,83,500,1,10,stick_until_invisible,69,500,0.138
2025-09-11T03:10:55,ga_W3_users200_alpha1,84,500,1,10,stick_until_invisible,60,500,0.12
2025-09-11T03:10:55,ga_W3_users200_alpha1,85,500,1,10,stick_until_invisible,63,500,0.126
2025-09-11T03:10:55,ga_W3_users200_alpha1,86,500,1,10,stick_until_invisible,54,500,0.108
2025-09-11T03:10:55,ga_W3_users200_alpha1,87,500,1,10,stick_until_invisible,69,500,0.138
2025-09-11T03:10:55,ga_W3_users200_alpha1,88,500,1,10,stick_until_invisible,67,500,0.134
