timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-06T15:17:55,mslb_W3_users150_alpha1,0,500,1,10,stick_until_invisible,59,500,0.118
2025-09-06T15:17:55,mslb_W3_users150_alpha1,1,500,1,10,stick_until_invisible,47,500,0.094
2025-09-06T15:17:55,mslb_W3_users150_alpha1,2,500,1,10,stick_until_invisible,63,500,0.126
2025-09-06T15:17:55,mslb_W3_users150_alpha1,3,500,1,10,stick_until_invisible,52,500,0.104
2025-09-06T15:17:56,mslb_W3_users150_alpha1,4,500,1,10,stick_until_invisible,63,500,0.126
2025-09-06T15:17:56,mslb_W3_users150_alpha1,5,500,1,10,stick_until_invisible,57,500,0.114
2025-09-06T15:17:56,mslb_W3_users150_alpha1,6,500,1,10,stick_until_invisible,62,500,0.124
2025-09-06T15:17:56,mslb_W3_users150_alpha1,7,500,1,10,stick_until_invisible,62,500,0.124
2025-09-06T15:17:56,mslb_W3_users150_alpha1,8,500,1,10,stick_until_invisible,58,500,0.116
2025-09-06T15:17:56,mslb_W3_users150_alpha1,9,500,1,10,stick_until_invisible,65,500,0.13
