timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-14T20:08:02,dp_W2_users100_alpha0.5,0,500,1,10,stick_until_invisible,34,500,0.068
2025-09-14T20:08:02,dp_W2_users100_alpha0.5,1,500,1,10,stick_until_invisible,27,500,0.054
2025-09-14T20:08:02,dp_W2_users100_alpha0.5,2,500,1,10,stick_until_invisible,27,500,0.054
2025-09-14T20:08:02,dp_W2_users100_alpha0.5,3,500,1,10,stick_until_invisible,27,500,0.054
2025-09-14T20:08:03,dp_W2_users100_alpha0.5,4,500,1,10,stick_until_invisible,14,500,0.028
2025-09-14T20:08:03,dp_W2_users100_alpha0.5,5,500,1,10,stick_until_invisible,33,500,0.066
2025-09-14T20:08:03,dp_W2_users100_alpha0.5,6,500,1,10,stick_until_invisible,30,500,0.06
2025-09-14T20:08:03,dp_W2_users100_alpha0.5,7,500,1,10,stick_until_invisible,39,500,0.078
2025-09-14T20:08:03,dp_W2_users100_alpha0.5,8,500,1,10,stick_until_invisible,29,500,0.058
2025-09-14T20:08:03,dp_W2_users100_alpha0.5,9,500,1,10,stick_until_invisible,30,500,0.06
