user_id,success,reward
82,True,1764.8051010506742
84,True,1584.7331958898317
80,True,1658.9141972387874
81,True,1605.9686824294383
83,True,2371.9995427443296
85,True,2271.15509119155
86,True,2095.6492612077855
88,True,1356.5008471129079
89,True,2024.981011136978
87,True,1310.2438931773208
66,True,2053.322854449026
65,True,1799.7083321588416
69,True,1890.9496138648892
67,True,1838.4077631068412
68,True,1604.1139385005015
71,True,1412.708397223137
72,True,1580.1561030887224
70,True,1522.852634133465
73,True,1380.8608549722828
74,True,1292.46588662677
45,True,1367.1477323298316
46,True,1278.4631177461279
47,True,1142.9147106384955
48,True,1162.006617632186
49,True,1133.6949350965954
30,True,1666.5685324935682
31,True,1409.5057485849634
32,True,1355.119980172565
33,True,1342.950989843106
34,True,1257.1028290680129
63,True,1454.0189854827775
61,True,1224.768721734429
64,True,1198.5288318124883
60,True,1145.8189953008657
62,True,1067.340101078979
75,True,1412.569551074575
76,True,1269.516132598807
79,True,1095.3150364926898
78,True,1181.4289410756624
77,True,1185.950296626076
37,True,1408.8709837202318
38,True,1222.741396856023
39,True,916.2948302570514
35,True,814.4084113359932
36,True,796.6322270722748
58,True,726.6196285845673
59,True,1371.9685271477786
55,True,1181.8757613213547
57,True,1310.9493242532349
56,True,1260.881286424281
94,True,1372.6417263623775
93,True,1355.2608255393777
92,True,1145.4357731176704
90,True,1310.689830396928
91,True,1099.8925584677775
96,True,1384.4933183347605
95,True,847.9864549375353
97,True,742.3288677705486
99,True,1106.308346521094
98,True,614.2675511662261
19,True,1148.641536590941
17,True,1222.2252240431187
18,True,1152.5295186796404
15,True,1354.1651257367682
16,True,1267.9487389549752
29,True,1529.6694594252197
28,True,1623.4129439760104
27,True,1524.5636588914235
26,True,1655.2814050834813
25,True,1216.1366234764118
14,True,1304.4746285653318
12,True,1255.6308309989265
11,True,1146.5058068073756
10,True,1664.277375710455
13,True,1134.7561900592473
54,True,1687.628516771507
53,True,1436.9682586334113
52,True,1377.0630923404644
51,True,1292.0532442844997
50,True,1172.2228907680235
40,True,930.8569256712865
41,True,875.1812154871432
42,True,1314.3791006710271
43,True,786.9191614453993
44,True,749.0311415851314
22,True,1413.7792784920464
21,True,1250.6545605695653
23,True,1204.256134299523
20,True,1248.4548786704984
24,True,1217.4455352574494
9,True,1192.50273130865
8,True,988.144609564732
7,True,1044.8361223176478
6,True,941.7111707634701
5,True,985.0244118599451
4,True,1160.5726753367157
3,True,1083.2752410223752
2,True,768.1289720687874
1,True,1036.842748870422
0,True,959.1666525859996
