timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-05T15:00:09,greedy_W3_alpha0,0,500,1,10,stick_until_invisible,55,500,0.11
2025-09-05T15:00:10,greedy_W3_alpha0,1,500,1,10,stick_until_invisible,49,500,0.098
2025-09-05T15:00:10,greedy_W3_alpha0,2,500,1,10,stick_until_invisible,46,500,0.092
2025-09-05T15:00:10,greedy_W3_alpha0,3,500,1,10,stick_until_invisible,51,500,0.102
2025-09-05T15:00:10,greedy_W3_alpha0,4,500,1,10,stick_until_invisible,42,500,0.084
2025-09-05T15:00:11,greedy_W3_alpha0,5,500,1,10,stick_until_invisible,54,500,0.108
2025-09-05T15:00:11,greedy_W3_alpha0,6,500,1,10,stick_until_invisible,64,500,0.128
2025-09-05T15:00:11,greedy_W3_alpha0,7,500,1,10,stick_until_invisible,60,500,0.12
2025-09-05T15:00:11,greedy_W3_alpha0,8,500,1,10,stick_until_invisible,61,500,0.122
2025-09-05T15:00:11,greedy_W3_alpha0,9,500,1,10,stick_until_invisible,55,500,0.11
2025-09-05T15:00:12,greedy_W3_alpha0,10,500,1,10,stick_until_invisible,52,500,0.104
2025-09-05T15:00:12,greedy_W3_alpha0,11,500,1,10,stick_until_invisible,62,500,0.124
2025-09-05T15:00:12,greedy_W3_alpha0,12,500,1,10,stick_until_invisible,57,500,0.114
2025-09-05T15:00:12,greedy_W3_alpha0,13,500,1,10,stick_until_invisible,52,500,0.104
2025-09-05T15:00:13,greedy_W3_alpha0,14,500,1,10,stick_until_invisible,48,500,0.096
2025-09-05T15:00:13,greedy_W3_alpha0,15,500,1,10,stick_until_invisible,49,500,0.098
2025-09-05T15:00:13,greedy_W3_alpha0,16,500,1,10,stick_until_invisible,59,500,0.118
2025-09-05T15:00:13,greedy_W3_alpha0,17,500,1,10,stick_until_invisible,48,500,0.096
2025-09-05T15:00:13,greedy_W3_alpha0,18,500,1,10,stick_until_invisible,60,500,0.12
2025-09-05T15:00:14,greedy_W3_alpha0,19,500,1,10,stick_until_invisible,50,500,0.1
2025-09-05T15:00:14,greedy_W3_alpha0,20,500,1,10,stick_until_invisible,46,500,0.092
2025-09-05T15:00:14,greedy_W3_alpha0,21,500,1,10,stick_until_invisible,62,500,0.124
2025-09-05T15:00:14,greedy_W3_alpha0,22,500,1,10,stick_until_invisible,64,500,0.128
2025-09-05T15:00:14,greedy_W3_alpha0,23,500,1,10,stick_until_invisible,42,500,0.084
2025-09-05T15:00:15,greedy_W3_alpha0,24,500,1,10,stick_until_invisible,77,500,0.154
2025-09-05T15:00:15,greedy_W3_alpha0,25,500,1,10,stick_until_invisible,56,500,0.112
2025-09-05T15:00:15,greedy_W3_alpha0,26,500,1,10,stick_until_invisible,36,500,0.072
2025-09-05T15:00:15,greedy_W3_alpha0,27,500,1,10,stick_until_invisible,67,500,0.134
2025-09-05T15:00:15,greedy_W3_alpha0,28,500,1,10,stick_until_invisible,56,500,0.112
2025-09-05T15:00:16,greedy_W3_alpha0,29,500,1,10,stick_until_invisible,61,500,0.122
2025-09-05T15:00:16,greedy_W3_alpha0,30,500,1,10,stick_until_invisible,61,500,0.122
2025-09-05T15:00:16,greedy_W3_alpha0,31,500,1,10,stick_until_invisible,64,500,0.128
2025-09-05T15:00:16,greedy_W3_alpha0,32,500,1,10,stick_until_invisible,64,500,0.128
2025-09-05T15:00:16,greedy_W3_alpha0,33,500,1,10,stick_until_invisible,46,500,0.092
2025-09-05T15:00:17,greedy_W3_alpha0,34,500,1,10,stick_until_invisible,66,500,0.132
2025-09-05T15:00:17,greedy_W3_alpha0,35,500,1,10,stick_until_invisible,43,500,0.086
2025-09-05T15:00:17,greedy_W3_alpha0,36,500,1,10,stick_until_invisible,49,500,0.098
2025-09-05T15:00:17,greedy_W3_alpha0,37,500,1,10,stick_until_invisible,68,500,0.136
2025-09-05T15:00:17,greedy_W3_alpha0,38,500,1,10,stick_until_invisible,58,500,0.116
2025-09-05T15:00:18,greedy_W3_alpha0,39,500,1,10,stick_until_invisible,45,500,0.09
