user_id,reward,success
64,2381.662429888677,True
66,2155.8872466765374,True
67,2460.9219019617653,True
68,2188.795463715277,True
69,1989.1377056857502,True
70,1941.614382174419,True
71,1930.3596909786309,True
65,2215.0418848663935,True
164,1984.1127126186555,True
167,1946.6544315166886,True
166,1856.928730234786,True
165,1752.4971295483633,True
160,1630.3304960084424,True
161,1465.6750536724626,True
162,1185.2385546863402,True
163,1262.7764309322972,True
136,1103.6923520053047,True
139,1467.1626166747233,True
140,1180.8593809410372,True
141,1056.0813268414531,True
142,966.8857337980902,True
143,942.3503438874051,True
138,691.1233706474775,True
137,671.0439748928225,True
0,990.33767248809,True
6,969.9696161098568,True
3,888.4733164703634,True
4,815.0441982969389,True
5,781.1067575429751,True
2,750.678210819222,True
7,943.174993037072,True
1,710.0732123817193,True
154,1126.6721981304981,True
159,1032.1991790849206,True
158,988.8234894306123,True
157,672.4488737675158,True
156,644.1237411133402,True
153,915.6785221629356,True
155,881.1411199260556,True
152,437.3283883872231,True
13,900.1205015986042,True
15,726.780724521806,True
12,826.6179657620555,True
11,808.7531914179126,True
8,580.4879382157222,True
9,519.8175910366951,True
14,311.9330555438842,True
10,645.6267680244302,True
24,798.4092091237613,True
25,567.3820504457428,True
29,405.1536311551075,True
26,346.92122455135893,True
27,335.7200499263206,True
28,397.4173947623872,True
30,330.4939764260383,True
31,264.83282521595453,True
174,284.2112748628772,True
175,281.87040709032715,True
173,684.4665378460267,True
172,320.7232401031474,True
171,241.61833255775977,True
170,468.98082964837965,True
169,285.79198919405803,True
168,256.6592805120073,True
47,410.9272119861165,True
40,377.85689249225294,True
46,460.6090494563848,True
43,396.9030927986047,True
44,199.131503442853,True
42,187.6020148327832,True
45,333.32857516569936,True
41,176.43416950061874,True
39,264.1133371127909,True
38,238.9310899113567,True
37,443.2368338104117,True
36,266.45347705511125,True
35,258.57219922957336,True
34,243.7815061432343,True
33,,False
32,,False
20,762.0753227196467,True
21,375.54005260289904,True
23,298.85652802965143,True
22,638.6000115770184,True
16,596.5671027742776,True
17,258.15120191877736,True
18,,False
19,,False
63,925.0162493557275,True
62,621.5030928374099,True
61,395.6241032936979,True
60,535.4551305241722,True
59,341.6368554526347,True
58,752.8227749662593,True
57,721.1585764552908,True
56,496.24511816755887,True
120,702.5583980654444,True
121,428.51150412874836,True
122,410.17479667036525,True
127,269.0541629613517,True
124,637.8438408290488,True
125,611.2036473642809,True
126,244.18023140691605,True
123,388.87864374242383,True
117,574.5072540266079,True
116,764.6992024573466,True
115,729.8081904744336,True
114,655.6081998221911,True
113,315.1099557733605,True
112,285.3037525110441,True
119,468.5977443494214,True
118,269.68264789113584,True
111,628.8155744143182,True
108,595.4258008689129,True
107,699.9403537702476,True
106,620.4879782100545,True
105,558.7288148879182,True
104,421.9650761422778,True
110,528.7997537500336,True
109,376.2353353635889,True
182,489.2419426756231,True
177,740.0980392961255,True
178,435.3692560217089,True
179,416.5077255278849,True
180,974.1308604434535,True
181,644.9019122416087,True
183,615.2703512079049,True
176,379.1457657613587,True
72,917.0994736628668,True
73,608.9222095110446,True
74,788.8997903995698,True
75,775.9518187799811,True
77,485.407328778784,True
78,398.13623057531987,True
79,814.4807943494411,True
76,704.4802913888176,True
150,667.2890881499652,True
144,744.7479245114562,True
145,483.2985772361243,True
146,535.9221314572724,True
147,519.1529646102057,True
148,647.1708311804337,True
149,395.2956403552075,True
151,579.4237581816437,True
48,357.80488541460403,True
49,346.04559341700394,True
50,903.0052526929592,True
51,832.9634874005394,True
52,324.24836163209307,True
53,621.1017178383529,True
54,588.6800691559304,True
55,529.1186600366442,True
84,855.7431730763992,True
85,468.98032465471624,True
87,635.6357345796129,True
86,722.2342712040918,True
80,699.4226167646608,True
81,410.582485043293,True
83,667.5716361017098,True
82,639.2553741905167,True
194,439.1200459312344,True
193,404.0609302890965,True
192,386.4725704015931,True
196,364.7165057479055,True
197,483.4840659845546,True
195,333.7539599598297,True
199,566.5092274161999,True
198,418.7249263843088,True
134,402.1146427278886,True
133,388.7218431711905,True
132,328.6525806925482,True
131,309.6071928361298,True
130,425.2842615078912,True
129,640.268584671768,True
128,277.92520654586417,True
135,403.0617893816774,True
96,342.4372473373895,True
97,645.0159378737033,True
98,485.68031388629083,True
99,449.38958679838424,True
101,432.9778777353735,True
102,419.03114571606704,True
103,528.3980154470324,True
100,291.56083947795173,True
88,730.5223897904335,True
89,440.00908449910725,True
90,595.4064056494115,True
91,297.1304648187843,True
92,338.03406397606517,True
93,274.45366328740755,True
94,397.1017726598658,True
95,274.2152860867922,True
191,266.55903520141317,True
188,323.90522648068975,True
187,238.24370641950975,True
186,227.9286278332868,True
185,282.1047840566817,True
184,215.76690157466976,True
190,257.41017958662013,True
189,233.16263906902603,True
