timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-14T20:05:27,greedy_W2_users100_alpha0.75,0,500,1,10,stick_until_invisible,33,500,0.066
2025-09-14T20:05:27,greedy_W2_users100_alpha0.75,1,500,1,10,stick_until_invisible,21,500,0.042
2025-09-14T20:05:27,greedy_W2_users100_alpha0.75,2,500,1,10,stick_until_invisible,35,500,0.07
2025-09-14T20:05:27,greedy_W2_users100_alpha0.75,3,500,1,10,stick_until_invisible,21,500,0.042
2025-09-14T20:05:27,greedy_W2_users100_alpha0.75,4,500,1,10,stick_until_invisible,21,500,0.042
2025-09-14T20:05:27,greedy_W2_users100_alpha0.75,5,500,1,10,stick_until_invisible,28,500,0.056
2025-09-14T20:05:27,greedy_W2_users100_alpha0.75,6,500,1,10,stick_until_invisible,34,500,0.068
2025-09-14T20:05:27,greedy_W2_users100_alpha0.75,7,500,1,10,stick_until_invisible,27,500,0.054
2025-09-14T20:05:28,greedy_W2_users100_alpha0.75,8,500,1,10,stick_until_invisible,32,500,0.064
2025-09-14T20:05:28,greedy_W2_users100_alpha0.75,9,500,1,10,stick_until_invisible,22,500,0.044
