user_id,time,sat,channel,data_rate
80,4,STARLINK-5086,1,242.40721086031164
80,5,STARLINK-5086,1,196.49561827721098
80,6,STARLINK-5086,1,152.10793152699145
81,4,STARLINK-5086,3,242.40721086031164
81,5,STARLINK-5086,3,124.26624776676599
81,6,STARLINK-5086,3,83.52861375486604
82,4,STARLINK-5086,5,242.40721086031164
82,5,STARLINK-5086,5,196.49558448862268
82,6,STARLINK-5086,5,152.10793152699145
83,4,STARLINK-5086,6,242.40721086031164
83,5,STARLINK-5086,6,54.79555245752905
83,6,STARLINK-5086,6,32.627910660491665
84,4,STARLINK-5086,10,242.40721086031164
84,5,STARLINK-5086,10,196.49593542695874
84,6,STARLINK-5086,10,22.463617714632246
85,4,STARLINK-34163,12,224.29371227179288
85,5,STARLINK-34163,12,61.31834092301018
85,6,STARLINK-34163,12,131.72724705024217
86,4,STARLINK-34163,17,224.29371227179288
86,5,STARLINK-34163,17,25.311543483702184
86,6,STARLINK-34163,17,102.5486160536943
87,4,STARLINK-34163,18,224.29371227179288
87,5,STARLINK-34163,18,25.311543483702184
87,6,STARLINK-34163,18,159.25006170653492
88,4,STARLINK-34163,19,224.29371227179288
88,5,STARLINK-34163,19,25.311535551351117
88,6,STARLINK-34163,19,159.2504155799057
89,4,STARLINK-34163,21,224.29371227179288
89,5,STARLINK-34163,21,111.42037948512382
89,6,STARLINK-34163,21,215.81161310026107
80,7,STARLINK-4158,3,253.6270181154059
80,8,STARLINK-4158,3,97.02268459308748
80,9,STARLINK-4158,3,58.19645839237553
81,7,STARLINK-4158,4,253.6270181154059
81,8,STARLINK-4158,4,227.62818110910544
81,9,STARLINK-4158,4,84.30925024577671
82,7,STARLINK-4158,5,253.6270181154059
82,8,STARLINK-4158,5,97.02268459308748
82,9,STARLINK-4158,5,34.182339932130205
83,7,STARLINK-4158,8,253.6270181154059
83,8,STARLINK-4158,8,227.64951995288575
83,9,STARLINK-4158,8,159.13705618499168
84,7,STARLINK-4158,9,253.6270181154059
84,8,STARLINK-4158,9,227.64921962474656
84,9,STARLINK-4158,9,84.32059978680381
85,7,STARLINK-34163,13,220.06663698522055
86,7,STARLINK-34163,14,130.5725700885088
87,7,STARLINK-34163,18,130.5725700885088
88,7,STARLINK-34163,19,130.5725700885088
89,7,STARLINK-34163,20,130.5725700885088
85,8,STARLINK-33918,10,38.82154853181163
85,9,STARLINK-33918,10,31.069571962163504
85,10,STARLINK-33918,10,34.763817837765636
86,8,STARLINK-33918,13,78.13884669566566
86,9,STARLINK-33918,13,57.19431773443648
86,10,STARLINK-33918,13,73.03096597942134
87,8,STARLINK-33918,14,78.13884669566566
87,9,STARLINK-33918,14,57.19431773443648
87,10,STARLINK-33918,14,72.99175792052405
88,8,STARLINK-33918,18,178.50665666277243
88,9,STARLINK-33918,18,22.920299569783293
88,10,STARLINK-33918,18,43.726576133473934
89,8,STARLINK-33918,20,178.50665666277243
89,9,STARLINK-33918,20,117.59479999031954
89,10,STARLINK-33918,20,43.726043285477864
80,10,STARLINK-34160,0,67.978868001291
80,11,STARLINK-34160,0,156.09834266520738
80,12,STARLINK-34160,0,135.41888387697333
81,10,STARLINK-34160,1,67.978868001291
81,11,STARLINK-34160,1,156.09377158484148
81,12,STARLINK-34160,1,135.41888387697333
82,10,STARLINK-34160,4,106.20680808404941
82,11,STARLINK-34160,4,75.39792430866821
82,12,STARLINK-34160,4,85.6937200015106
83,10,STARLINK-34160,6,179.0541434811823
83,11,STARLINK-34160,6,75.16852067057724
83,12,STARLINK-34160,6,132.5869097781013
84,10,STARLINK-34160,7,179.0541434811823
84,11,STARLINK-34160,7,75.16852067057724
84,12,STARLINK-34160,7,132.5881006094584
85,11,STARLINK-34160,8,75.39792435260007
85,12,STARLINK-34160,8,85.6937200015106
85,13,STARLINK-34160,8,58.31557920472179
86,11,STARLINK-34160,11,75.19060914850401
86,12,STARLINK-34160,11,84.87618453804437
86,13,STARLINK-34160,11,58.15482744406944
87,11,STARLINK-34160,12,75.19060914850401
87,12,STARLINK-34160,12,84.87416791271295
87,13,STARLINK-34160,12,58.15467974028349
88,11,STARLINK-34160,13,155.10642964838166
88,12,STARLINK-34160,13,84.87587351853404
88,13,STARLINK-34160,13,58.15433532183117
89,11,STARLINK-34160,14,156.09863449844676
89,12,STARLINK-34160,14,85.68022587452664
89,13,STARLINK-34160,14,58.31206208928854
80,13,STARLINK-32190,0,35.864381659258775
