user_id,path,t_begin,t_end,success,reward
0,"[('STARLINK-3749', 10, 28), ('STARLINK-3749', 10, 29), ('STARLINK-30535', 0, 30), ('STARLINK-30535', 0, 31), ('STARLINK-5195', 16, 32), ('STARLINK-5195', 16, 33), ('STARLINK-33856', 2, 34), ('STARLINK-33856', 2, 35), ('STARLINK-3557', 9, 36), ('STARLINK-3557', 9, 37), ('STARLINK-34122', 11, 38), ('STARLINK-34122', 11, 39)]",28,39,True,2157.0693137519866
1,"[('STARLINK-4279', 24, 28), ('STARLINK-4279', 24, 29), ('STARLINK-4279', 0, 30), ('STARLINK-30991', 4, 31), ('STARLINK-30991', 4, 32), ('STARLINK-30300', 11, 33), ('STARLINK-30300', 11, 34), ('STARLINK-33856', 3, 35), ('STARLINK-33856', 3, 36), ('STARLINK-34078', 19, 37), ('STARLINK-34078', 19, 38)]",28,38,True,2373.81475904846
2,"[('STARLINK-2606', 24, 28), ('STARLINK-2606', 24, 29), ('STARLINK-32191', 0, 30), ('STARLINK-32191', 0, 31), ('STARLINK-5195', 8, 32), ('STARLINK-5195', 8, 33), ('STARLINK-33856', 8, 34), ('STARLINK-33856', 8, 35), ('STARLINK-3557', 10, 36), ('STARLINK-3557', 10, 37), ('STARLINK-34122', 17, 38), ('STARLINK-34122', 17, 39)]",28,39,True,2255.8096053793633
3,"[('STARLINK-3749', 24, 28), ('STARLINK-3749', 24, 29), ('STARLINK-32191', 15, 30), ('STARLINK-32191', 15, 31), ('STARLINK-30985', 16, 32), ('STARLINK-30985', 16, 33), ('STARLINK-33856', 14, 34), ('STARLINK-33856', 14, 35), ('STARLINK-3557', 12, 36), ('STARLINK-3557', 12, 37), ('STARLINK-34122', 21, 38), ('STARLINK-34122', 21, 39)]",28,39,True,2195.246263307959
4,"[('STARLINK-31380', 24, 28), ('STARLINK-31380', 24, 29), ('STARLINK-5287', 0, 30), ('STARLINK-5287', 0, 31), ('STARLINK-30985', 8, 32), ('STARLINK-30985', 8, 33), ('STARLINK-33856', 23, 34), ('STARLINK-33856', 23, 35), ('STARLINK-3557', 15, 36), ('STARLINK-3557', 15, 37), ('STARLINK-34122', 22, 38), ('STARLINK-34122', 22, 39)]",28,39,True,2124.858998907868
5,"[('STARLINK-3749', 19, 28), ('STARLINK-3749', 19, 29), ('STARLINK-32191', 24, 30), ('STARLINK-32191', 24, 31), ('STARLINK-33558', 16, 32), ('STARLINK-33558', 16, 33), ('STARLINK-33856', 21, 34), ('STARLINK-33856', 21, 35), ('STARLINK-3557', 21, 36), ('STARLINK-3557', 21, 37), ('STARLINK-30984', 12, 38)]",28,38,True,1895.691513840933
6,"[('STARLINK-31380', 19, 28), ('STARLINK-31380', 19, 29), ('STARLINK-32191', 10, 30), ('STARLINK-32191', 10, 31), ('STARLINK-33558', 17, 32), ('STARLINK-33558', 17, 33), ('STARLINK-30984', 12, 34), ('STARLINK-30984', 12, 35), ('STARLINK-30984', 0, 36), ('STARLINK-34078', 24, 37), ('STARLINK-34078', 24, 38), ('STARLINK-34078', 3, 39)]",28,39,True,2055.6434790577014
7,"[('STARLINK-3749', 14, 28), ('STARLINK-3749', 14, 29), ('STARLINK-32191', 19, 30), ('STARLINK-32191', 19, 31), ('STARLINK-33558', 18, 32), ('STARLINK-33558', 18, 33), ('STARLINK-30984', 16, 34), ('STARLINK-30984', 16, 35), ('STARLINK-3557', 0, 36), ('STARLINK-3557', 0, 37), ('STARLINK-31339', 12, 38), ('STARLINK-31339', 12, 39)]",28,39,True,1716.4694856898707
8,"[('STARLINK-2606', 19, 28), ('STARLINK-2606', 19, 29), ('STARLINK-32191', 1, 30), ('STARLINK-32191', 1, 31), ('STARLINK-33558', 20, 32), ('STARLINK-33558', 20, 33), ('STARLINK-33856', 16, 34), ('STARLINK-33856', 16, 35), ('STARLINK-3557', 22, 36), ('STARLINK-3557', 22, 37), ('STARLINK-30984', 15, 38)]",28,38,True,1547.239073501322
9,"[('STARLINK-3749', 3, 28), ('STARLINK-3749', 3, 29), ('STARLINK-30535', 19, 30), ('STARLINK-30535', 19, 31), ('STARLINK-5195', 17, 32), ('STARLINK-5195', 17, 33), ('STARLINK-33856', 12, 34), ('STARLINK-33856', 12, 35), ('STARLINK-30984', 22, 36), ('STARLINK-30984', 22, 37), ('STARLINK-30984', 13, 38)]",28,38,True,1512.0542482886485
