user_id,time,sat,channel,data_rate
90,0,STARLINK-31858,0,256.5950597279211
90,1,STARLINK-31858,0,256.5950597279211
90,2,STARLINK-31858,0,256.5950597279211
91,0,STARLINK-31858,1,256.5950597279211
91,1,STARLINK-31858,1,256.5950597279211
91,2,STARLINK-31858,1,256.5950597279211
92,0,STARLINK-31858,5,256.5950597279211
92,1,STARLINK-31858,5,256.5950597279211
92,2,STARLINK-31858,5,256.5950597279211
93,0,STARLINK-31858,10,256.5950597279211
93,1,STARLINK-31858,10,256.5950597279211
93,2,STARLINK-31858,10,256.5950597279211
94,0,STARLINK-31858,11,256.5950597279211
94,1,STARLINK-31858,11,256.5950597279211
94,2,STARLINK-31858,11,256.5950597279211
95,0,STARLINK-6186,18,223.3181288055333
95,1,STARLINK-6186,18,223.3181288055333
95,2,STARLINK-6186,18,223.3181288055333
96,0,STARLINK-6186,20,223.3181288055333
96,1,STARLINK-6186,20,223.3181288055333
96,2,STARLINK-6186,20,223.3181288055333
97,0,STARLINK-6186,23,223.3181288055333
97,1,STARLINK-6186,23,223.3181288055333
97,2,STARLINK-6186,23,223.3181288055333
98,0,STARLINK-6186,7,223.3181288036256
98,1,STARLINK-6186,7,223.3181288036256
98,2,STARLINK-6186,7,223.3181288036256
99,0,STARLINK-6186,8,223.3174231511076
99,1,STARLINK-6186,8,223.3174231511076
99,2,STARLINK-6186,8,223.3174231511076
90,3,STARLINK-31858,0,184.6496098230896
91,3,STARLINK-31858,3,184.6496098230896
92,3,STARLINK-31858,4,184.6496098230896
93,3,STARLINK-31858,5,184.6496098230896
94,3,STARLINK-31858,8,184.6496098230896
95,3,STARLINK-31910,9,178.7601101302787
95,4,STARLINK-31910,9,178.7601101302787
95,5,STARLINK-31910,9,178.7601101302787
96,3,STARLINK-31910,12,178.7601101302787
96,4,STARLINK-31910,12,178.7601101302787
96,5,STARLINK-31910,12,178.7601101302787
97,3,STARLINK-31910,13,178.7601101302787
97,4,STARLINK-31910,13,178.7601101302787
97,5,STARLINK-31910,13,178.7601101302787
98,3,STARLINK-31910,15,178.7601101302787
98,4,STARLINK-31910,15,178.7601101302787
98,5,STARLINK-31910,15,178.7601101302787
99,3,STARLINK-31910,16,178.7601101302787
