user_id,reward,success
17,2838.9770754406663,True
16,2404.737688300002,True
15,2605.1838234865004,True
14,2224.870988966621,True
13,2292.5501353863656,True
12,2345.4146945902767,True
50,2105.5960192627754,True
51,1914.1614841180663,True
52,1771.636405285811,True
53,1853.0181420236568,True
49,1662.9901190959247,True
48,1593.5588672287802,True
76,1465.5656832931747,True
75,1381.5547743377901,True
74,1133.5517474721669,True
73,997.9526981628486,True
72,1174.0223039765908,True
77,1109.4358551040875,True
84,1688.2786924638524,True
85,1161.9430485750424,True
86,1020.8222456674074,True
87,887.7058141025223,True
88,697.312563773748,True
89,683.4121500232549,True
117,1031.5888356044543,True
116,846.9543975463191,True
115,556.8730026878236,True
114,679.2142105699145,True
118,797.5312540213708,True
119,439.1484462857396,True
55,774.2899644855845,True
56,745.1337937727963,True
57,556.4055923646142,True
58,526.5087680634044,True
54,867.8798564514069,True
59,650.27836156629,True
44,1067.524870576082,True
47,778.6096416344199,True
46,972.7595257126217,True
42,726.7391778943618,True
43,967.08639362258,True
45,682.2844818238258,True
20,985.7239792384639,True
21,929.080859420759,True
22,1164.176144051304,True
23,1066.644213525621,True
19,1043.0688838417693,True
18,749.2503075034884,True
109,861.9166800267346,True
110,814.07874344024,True
108,786.9738975322321,True
111,775.2242423257621,True
112,552.1101172693161,True
113,399.78764656545195,True
106,1319.9562865412986,True
103,974.4974976882752,True
104,1375.201352062817,True
105,1120.184718311462,True
107,1045.664442591419,True
102,914.8448746652219,True
10,2130.246181881252,True
7,2008.6452530839936,True
9,1616.3360471720407,True
8,1486.0715054019495,True
6,1184.425733349605,True
11,1414.7816227044868,True
83,1539.1442688921109,True
81,985.6634958702259,True
82,927.1242404590519,True
80,1308.5720847655782,True
79,817.4220463779523,True
78,838.301129455866,True
64,1203.4128711666033,True
63,1216.161493736036,True
62,1090.5998184214948,True
61,1192.1575223100037,True
60,1074.4243440871178,True
65,746.3323884317513,True
97,1675.2994616704805,True
100,1595.144775600973,True
99,1407.755067270185,True
96,1484.4253631937013,True
101,812.6987379054879,True
98,1225.5604045802147,True
36,2422.202236150676,True
39,2564.948952395506,True
41,1951.9870912027113,True
40,2066.3084193294467,True
38,2211.1393000096386,True
37,1500.7001766954195,True
66,2290.8140159779687,True
67,1925.3091978561379,True
71,1775.6890559571507,True
68,1670.6576671662958,True
69,1307.2641668743356,True
70,1061.3352970615329,True
30,1957.9155517769716,True
34,1701.9006798273806,True
33,1614.7184564243316,True
35,1512.173834868814,True
32,1090.2485559664367,True
31,1253.8477402793176,True
3,1519.1072313529694,True
2,1244.653522285665,True
1,953.9001720082421,True
4,715.5001378102727,True
0,640.1284443748978,True
5,756.2876741389122,True
95,1186.833504539722,True
94,1112.1650142497674,True
93,998.6210530997749,True
92,872.6630367957318,True
91,993.8034055971967,True
90,755.2884732276657,True
27,727.7077273520263,True
26,777.7018574716406,True
25,707.8924137975172,True
24,507.751700690657,True
29,539.9197340892732,True
28,502.032506324879,True
