user_id,time,sat,channel,data_rate
90,0,STARLINK-4115,8,176.14404651358754
90,1,STARLINK-31858,1,9.96416193946113
90,2,STARLINK-31858,1,107.23599737735292
90,3,STARLINK-31858,1,29.891368647212904
90,4,STARLINK-33875,18,20.061983740397565
90,5,STARLINK-33875,18,41.90808362006161
90,6,STARLINK-33875,18,275.69877927832914
90,7,STARLINK-4158,5,36.77140581121158
90,8,STARLINK-4158,5,40.25821081363125
90,9,STARLINK-4158,5,19.872221419484298
90,10,STARLINK-34709,2,0.024908247186649433
90,11,STARLINK-34709,2,0.03714232282559005
91,0,STARLINK-1294,12,196.6299371438413
91,1,STARLINK-2626,12,47.49767771754676
91,2,STARLINK-2626,12,72.61176023185675
91,3,STARLINK-2626,12,30.541338473899337
91,4,STARLINK-6227,15,7.666772352669047
91,5,STARLINK-6227,15,8.352845854037938
91,6,STARLINK-6227,15,47.96827229245512
91,7,STARLINK-33918,16,8.201002183056882
91,8,STARLINK-33918,16,20.670201406810786
91,9,STARLINK-33918,16,10.40197937794695
91,10,STARLINK-33924,7,0.02248817504065988
92,0,STARLINK-1294,19,118.17124137128307
92,1,STARLINK-30546,12,55.1218218801064
92,2,STARLINK-30546,12,56.28242528376514
92,3,STARLINK-30546,12,74.06804247192537
92,4,STARLINK-6227,21,26.087987323734747
92,5,STARLINK-6227,21,23.285391954398893
92,6,STARLINK-6227,21,12.817335695798903
92,7,STARLINK-33873,22,16.78733114017976
92,8,STARLINK-33873,22,30.626993429545205
92,9,STARLINK-33873,22,74.72815608932707
92,10,STARLINK-34709,21,0.04489280521660662
92,11,STARLINK-34709,21,0.046125007942905014
92,12,STARLINK-34709,21,0.48569208923509366
93,0,STARLINK-31858,5,256.5950597279211
93,1,STARLINK-2575,18,229.34284927074907
93,2,STARLINK-2575,18,137.84462617534035
93,3,STARLINK-2575,16,96.7802801497541
93,4,STARLINK-2575,16,178.20785539876857
93,5,STARLINK-31353,20,107.03564856782481
93,6,STARLINK-31353,20,70.7230192383405
93,7,STARLINK-4158,18,96.85198302636145
93,8,STARLINK-4158,18,55.277637796974325
93,9,STARLINK-34160,3,104.86247019472633
93,10,STARLINK-34160,3,106.17639610855565
93,11,STARLINK-34160,12,155.0012351652053
94,0,STARLINK-31701,1,94.08522487873608
94,1,STARLINK-31701,1,34.38761420071077
94,2,STARLINK-31701,1,23.140817386034584
94,3,STARLINK-6186,18,75.922034088522
94,4,STARLINK-6186,18,46.96166347724395
94,5,STARLINK-6186,18,93.55445393831867
94,6,STARLINK-4158,24,33.474298587282384
94,7,STARLINK-4158,24,41.39885623938682
94,8,STARLINK-4158,24,45.25254200229088
94,9,STARLINK-4158,24,22.981896989206827
94,10,STARLINK-34709,17,0.04489280521660662
94,11,STARLINK-34709,17,0.024051130558428464
94,12,STARLINK-34709,17,0.06944275522068309
95,0,STARLINK-1294,20,196.64037074424286
95,1,STARLINK-2575,20,87.14895606268189
95,2,STARLINK-2575,20,26.13878757191864
95,3,STARLINK-2575,20,34.79644894724562
95,4,STARLINK-6227,22,10.260153809646987
95,5,STARLINK-6227,22,4.316330603917342
95,6,STARLINK-6227,22,11.592845302458691
95,7,STARLINK-34165,6,28.108284556386952
95,8,STARLINK-34165,6,16.07113668398778
95,9,STARLINK-34165,6,13.057083101119133
95,10,STARLINK-34709,15,0.044892136346325426
95,11,STARLINK-34709,15,0.024051118668480254
96,0,STARLINK-31858,13,256.59328588883403
96,1,STARLINK-5163,2,170.70104048523052
96,2,STARLINK-5163,2,136.24518804013422
96,3,STARLINK-31910,3,78.79244123181378
96,4,STARLINK-31910,3,47.56389307099123
96,5,STARLINK-31353,10,79.15921515537723
96,6,STARLINK-31353,10,5.745685378678193
