user_id,reward,success
80,2214.1207056277244,True
81,2327.9561060001415,True
88,1902.5280907377853,True
87,2010.0644091481336,True
86,2156.319067356031,True
89,1897.140466758568,True
84,1710.570735066549,True
83,1659.7421900332736,True
82,1631.0506448594408,True
85,1742.4357628432135,True
46,1688.2844782667848,True
40,1588.9411807925662,True
41,1501.2869480247257,True
42,1186.2377596197762,True
43,1464.0093060423005,True
44,1363.4409661967563,True
45,1315.3793150756715,True
47,867.3918125298602,True
48,1027.673056751169,True
49,808.3158588394652,True
112,818.4341830389394,True
113,735.2505087262857,True
114,708.3416721875001,True
115,1102.8249075740694,True
116,1010.017766555169,True
117,463.2962389860527,True
118,614.8589366696763,True
111,571.601250765852,True
119,820.3912863950102,True
110,774.2790694191758,True
91,771.1229411406558,True
92,770.9067345470419,True
93,584.1608183370781,True
94,716.46984713189,True
95,867.0994846860766,True
96,858.8916887819455,True
97,623.758394338467,True
90,462.0556098135197,True
98,746.5562280285567,True
99,672.8607196288424,True
137,606.8800756822825,True
135,424.1820975176636,True
134,701.2928516716895,True
133,442.0635780781654,True
138,529.0909127491117,True
132,488.798579489511,True
131,305.017946480898,True
130,320.4781891707058,True
136,237.7241559328268,True
139,230.43398756431168,True
58,551.492989861858,True
57,259.19150182420555,True
56,493.88149628176694,True
55,315.73434259954706,True
59,294.16968980901845,True
53,407.13599176338744,True
52,270.02050484181336,True
51,321.60092014807384,True
50,233.4315678305826,True
54,179.62511067745183,True
19,575.9171019390117,True
10,504.90556199813926,True
11,936.6190689516313,True
12,448.18863854301156,True
18,398.11465652353,True
14,593.4953450351039,True
15,795.2356853315605,True
16,556.190073234818,True
17,705.7022525843513,True
13,340.06293999977197,True
128,502.04629054578066,True
129,723.7740737231018,True
127,325.2466517021112,True
126,684.4090435420821,True
125,445.2758823126402,True
124,648.9193957449977,True
123,283.4426867312787,True
122,619.2136016567557,True
121,405.0434185365589,True
120,263.78201056030935,True
74,813.6554212623806,True
78,384.53939138873227,True
77,571.7893230546468,True
76,762.2109045651796,True
75,532.0131004484779,True
73,696.0973357906539,True
72,296.19373681938146,True
71,274.406747312667,True
70,453.48338912635325,True
79,617.7990224516368,True
29,592.9922664920954,True
28,591.6866178675648,True
27,444.8315466991447,True
26,385.882571644977,True
23,393.30545637231,True
24,337.5875516905597,True
22,504.0840379016156,True
21,278.95504270976744,True
20,251.41935510686102,True
25,467.23358576284795,True
106,288.5613907076821,True
108,686.0166150966356,True
107,428.9178478871594,True
105,637.2207813519829,True
109,615.5671553715625,True
103,387.4963397634651,True
102,232.4518336407256,True
101,593.2720006266512,True
100,569.4840256241947,True
104,366.79199230531947,True
69,769.8017462106019,True
67,476.54582874688106,True
66,433.947136456438,True
65,744.6938590290524,True
64,902.8730111683633,True
63,655.4548695688666,True
61,513.0794688592332,True
60,341.0014410004085,True
62,640.3141514465094,True
68,281.06018433393206,True
39,463.16586134611254,True
38,617.7543382518522,True
37,499.2485124176958,True
36,479.83271439260466,True
30,582.1181440751124,True
34,338.49240091152353,True
33,284.6831842005998,True
32,320.59309186488997,True
31,252.8952429527959,True
35,230.28555307433476,True
141,1993.2403377166925,True
142,1533.306632530381,True
143,1758.9326561520766,True
144,1686.1881402813249,True
145,1329.0988731700434,True
146,1404.5520444339666,True
147,1313.2215742032881,True
140,1268.9635672656152,True
149,1225.2272784138288,True
148,1031.8072488020014,True
9,979.9116414896628,True
8,975.7607373560876,True
7,1037.6154512571939,True
6,996.9256307369736,True
5,763.7513632045849,True
4,877.3097149102654,True
3,779.1678438919395,True
2,743.5393639748141,True
1,613.6615733489775,True
0,556.485101644575,True
