user_id,reward,success
82,2392.5124596891173,True
84,2175.234607736666,True
80,2242.2507216444333,True
81,2167.118692488669,True
83,2240.953853087549,True
85,2154.538140612624,True
86,2030.441259993823,True
88,1861.3429585988517,True
89,1984.7036449226468,True
87,1776.1512760557387,True
66,1934.0585136372438,True
65,1680.4691920856967,True
69,1775.3248496151386,True
67,1711.589884521831,True
68,1501.1634154154176,True
71,1982.1330493205216,True
72,1332.1722557681255,True
70,1248.03554124049,True
73,1198.605187606857,True
74,1614.5793204099596,True
45,1658.852444008082,True
46,1308.8685953581721,True
47,1390.9283268747497,True
48,1178.4350459571488,True
49,1412.979488024109,True
30,1286.177517232692,True
31,1008.2066874582149,True
32,933.1125692938089,True
33,1073.1191625876013,True
34,988.4818994920898,True
63,1322.712761408814,True
61,1054.9804460049613,True
64,1055.4245156266168,True
60,990.7801145085502,True
62,948.9632191753274,True
75,1739.2118829360122,True
76,1480.1515458974225,True
79,1044.152427865006,True
78,1056.2487463754342,True
77,1116.3620918546353,True
37,1272.423257800514,True
38,1150.3631785392033,True
39,882.6059516401551,True
35,846.8146908913402,True
36,843.0281858948352,True
58,1038.6626573083438,True
59,1372.6524358356262,True
55,1111.2221961429502,True
57,1280.3882693333421,True
56,1279.7545031887414,True
94,1299.866861941249,True
93,1078.2704373426327,True
92,833.3848096705551,True
90,1200.5511721172109,True
91,778.2448327079131,True
96,1339.2159595436362,True
95,917.3198260707519,True
97,834.051170458371,True
99,1004.5831152726472,True
98,759.1610963424378,True
19,830.4563003542114,True
17,947.7176850169199,True
18,932.3513635664813,True
15,1167.189257705698,True
16,1112.7559548268553,True
29,1267.4791128933575,True
28,1461.5517291051106,True
27,1380.302771034039,True
26,1723.9431945092397,True
25,1157.3976494162612,True
14,1570.837628167966,True
12,1453.4645618396803,True
11,1236.6602498298787,True
10,1343.7807808621903,True
13,1122.5862793382378,True
54,1286.3824607052272,True
53,960.3909804381072,True
52,1069.318053603797,True
51,875.4477399368741,True
50,813.3118887863229,True
40,1012.6734809036413,True
41,940.0666884489558,True
42,1256.9396096904873,True
43,911.969316305948,True
44,839.8261991123372,True
22,1341.195775922395,True
21,1125.2547424618444,True
23,1098.4124216228838,True
20,1149.3558014809298,True
24,1104.1212375735572,True
9,1022.7700457925221,True
8,921.8648298518904,True
7,881.5660711680223,True
6,771.3158553683762,True
5,812.1635827624056,True
4,997.7210469528138,True
3,953.0072891639801,True
2,746.3954258285713,True
1,851.5937839152467,True
0,742.9218495332606,True
