user_id,path,t_begin,t_end,success,reward
80,"[('STARLINK-5086', 1, 4), ('STARLINK-31353', 8, 5), ('STARLINK-31353', 8, 6), ('STARLINK-31353', 8, 7), ('STARLINK-33918', 10, 8), ('STARLINK-33918', 10, 9), ('STARLINK-33918', 10, 10), ('STARLINK-34160', 6, 11), ('STARLINK-34160', 6, 12), ('STARLINK-34160', 6, 13), ('STARLINK-33717', 1, 14), ('STARLINK-33717', 1, 15)]",4,15,True,2189.785251665292
81,"[('STARLINK-5086', 3, 4), ('STARLINK-4158', 9, 5), ('STARLINK-4158', 9, 6), ('STARLINK-4158', 9, 7), ('STARLINK-33918', 13, 8), ('STARLINK-33918', 13, 9), ('STARLINK-33918', 13, 10), ('STARLINK-34160', 7, 11), ('STARLINK-34160', 7, 12), ('STARLINK-34160', 7, 13), ('STARLINK-33717', 2, 14), ('STARLINK-33717', 2, 15), ('STARLINK-33717', 2, 16)]",4,16,True,2283.9765527557734
88,"[('STARLINK-34163', 5, 4), ('STARLINK-31353', 10, 5), ('STARLINK-31353', 10, 6), ('STARLINK-31353', 10, 7), ('STARLINK-34165', 14, 8), ('STARLINK-34165', 14, 9), ('STARLINK-34165', 14, 10), ('STARLINK-34160', 8, 11), ('STARLINK-34160', 8, 12), ('STARLINK-34160', 8, 13), ('STARLINK-30906', 4, 14)]",4,14,True,1883.0180033608403
87,"[('STARLINK-5086', 6, 4), ('STARLINK-4158', 14, 5), ('STARLINK-4158', 14, 6), ('STARLINK-4158', 14, 7), ('STARLINK-33918', 18, 8), ('STARLINK-33918', 18, 9), ('STARLINK-33918', 18, 10), ('STARLINK-34160', 11, 11), ('STARLINK-34160', 11, 12), ('STARLINK-34160', 11, 13), ('STARLINK-33717', 6, 14), ('STARLINK-33717', 6, 15)]",4,15,True,1996.0401139331516
86,"[('STARLINK-34163', 10, 4), ('STARLINK-31353', 15, 5), ('STARLINK-31353', 15, 6), ('STARLINK-31353', 15, 7), ('STARLINK-34165', 20, 8), ('STARLINK-34165', 20, 9), ('STARLINK-34165', 20, 10), ('STARLINK-34160', 12, 11), ('STARLINK-34160', 12, 12), ('STARLINK-34160', 12, 13), ('STARLINK-30906', 7, 14), ('STARLINK-30906', 7, 15), ('STARLINK-30906', 7, 16)]",4,16,True,2115.8915390160255
89,"[('STARLINK-5086', 12, 4), ('STARLINK-4158', 17, 5), ('STARLINK-4158', 17, 6), ('STARLINK-4158', 17, 7), ('STARLINK-33918', 22, 8), ('STARLINK-33918', 22, 9), ('STARLINK-33918', 22, 10), ('STARLINK-34160', 13, 11), ('STARLINK-34160', 13, 12), ('STARLINK-34160', 13, 13), ('STARLINK-32190', 8, 14), ('STARLINK-32190', 8, 15)]",4,15,True,1891.294284093224
84,"[('STARLINK-32001', 17, 4), ('STARLINK-31353', 18, 5), ('STARLINK-31353', 18, 6), ('STARLINK-31353', 18, 7), ('STARLINK-34165', 23, 8), ('STARLINK-34165', 23, 9), ('STARLINK-34165', 23, 10), ('STARLINK-34160', 17, 11), ('STARLINK-34160', 17, 12), ('STARLINK-34160', 17, 13), ('STARLINK-33717', 9, 14)]",4,14,True,1695.3121237652342
83,"[('STARLINK-34163', 18, 4), ('STARLINK-4158', 20, 5), ('STARLINK-4158', 20, 6), ('STARLINK-4158', 20, 7), ('STARLINK-34165', 1, 8), ('STARLINK-34165', 1, 9), ('STARLINK-34165', 1, 10), ('STARLINK-34160', 18, 11), ('STARLINK-34160', 18, 12), ('STARLINK-34160', 18, 13), ('STARLINK-30906', 11, 14)]",4,14,True,1626.9179403579851
82,"[('STARLINK-5086', 19, 4), ('STARLINK-31353', 22, 5), ('STARLINK-31353', 22, 6), ('STARLINK-31353', 22, 7), ('STARLINK-33918', 3, 8), ('STARLINK-33918', 3, 9), ('STARLINK-33918', 3, 10), ('STARLINK-34160', 19, 11), ('STARLINK-34160', 19, 12), ('STARLINK-34160', 19, 13), ('STARLINK-32190', 13, 14)]",4,14,True,1600.1350053913868
85,"[('STARLINK-32001', 21, 4), ('STARLINK-4158', 24, 5), ('STARLINK-4158', 24, 6), ('STARLINK-4158', 24, 7), ('STARLINK-34165', 0, 8), ('STARLINK-34165', 0, 9), ('STARLINK-34165', 0, 10), ('STARLINK-34160', 21, 11), ('STARLINK-34160', 21, 12), ('STARLINK-34160', 21, 13), ('STARLINK-33717', 16, 14), ('STARLINK-33717', 16, 15)]",4,15,True,1690.3087121260915
