timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-13T16:55:01,hungarian_W3_users100_alpha1,0,500,1,10,stick_until_invisible,30,500,0.06
2025-09-13T16:55:01,hungarian_W3_users100_alpha1,1,500,1,10,stick_until_invisible,21,500,0.042
2025-09-13T16:55:01,hungarian_W3_users100_alpha1,2,500,1,10,stick_until_invisible,26,500,0.052
2025-09-13T16:55:01,hungarian_W3_users100_alpha1,3,500,1,10,stick_until_invisible,19,500,0.038
2025-09-13T16:55:01,hungarian_W3_users100_alpha1,4,500,1,10,stick_until_invisible,16,500,0.032
2025-09-13T16:55:02,hungarian_W3_users100_alpha1,5,500,1,10,stick_until_invisible,31,500,0.062
2025-09-13T16:55:02,hungarian_W3_users100_alpha1,6,500,1,10,stick_until_invisible,28,500,0.056
2025-09-13T16:55:02,hungarian_W3_users100_alpha1,7,500,1,10,stick_until_invisible,30,500,0.06
2025-09-13T16:55:02,hungarian_W3_users100_alpha1,8,500,1,10,stick_until_invisible,30,500,0.06
2025-09-13T16:55:02,hungarian_W3_users100_alpha1,9,500,1,10,stick_until_invisible,21,500,0.042
