timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-14T19:58:39,ga_W2_users300_alpha1,0,500,1,10,stick_until_invisible,87,500,0.174
2025-09-14T19:58:39,ga_W2_users300_alpha1,1,500,1,10,stick_until_invisible,83,500,0.166
2025-09-14T19:58:39,ga_W2_users300_alpha1,2,500,1,10,stick_until_invisible,97,500,0.194
2025-09-14T19:58:39,ga_W2_users300_alpha1,3,500,1,10,stick_until_invisible,78,500,0.156
2025-09-14T19:58:39,ga_W2_users300_alpha1,4,500,1,10,stick_until_invisible,76,500,0.152
2025-09-14T19:58:39,ga_W2_users300_alpha1,5,500,1,10,stick_until_invisible,87,500,0.174
2025-09-14T19:58:40,ga_W2_users300_alpha1,6,500,1,10,stick_until_invisible,73,500,0.146
2025-09-14T19:58:40,ga_W2_users300_alpha1,7,500,1,10,stick_until_invisible,79,500,0.158
2025-09-14T19:58:40,ga_W2_users300_alpha1,8,500,1,10,stick_until_invisible,81,500,0.162
2025-09-14T19:58:40,ga_W2_users300_alpha1,9,500,1,10,stick_until_invisible,80,500,0.16
