id,blocked,t_start,t_end,prefix,trial,mode,timestamp
BG0,False,7,8,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG1,False,15,19,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG2,False,5,15,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG3,False,32,33,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG4,False,34,38,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG5,False,37,39,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG6,False,27,33,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG7,False,21,23,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG8,False,24,26,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG9,False,38,40,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG10,False,29,38,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG11,False,36,38,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG12,False,2,6,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG13,False,6,13,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG14,False,10,16,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG15,False,10,19,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG16,False,35,37,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG17,False,20,21,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG18,False,2,8,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG19,False,36,39,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG20,False,31,38,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG21,False,16,19,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG22,False,35,40,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG23,False,8,17,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG24,False,27,37,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG25,False,35,36,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG26,False,7,16,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG27,False,27,30,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG28,False,16,25,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG29,False,19,28,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG30,False,34,39,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG31,False,7,13,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG32,False,3,7,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG33,False,31,33,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG34,False,8,16,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG35,False,34,40,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG36,False,23,31,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG37,False,14,16,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG38,False,37,40,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG39,False,4,5,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG40,False,4,5,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG41,False,4,13,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG42,False,36,40,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG43,False,12,14,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG44,False,27,33,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG45,False,29,30,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG46,False,3,10,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG47,False,12,16,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG48,False,27,30,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG49,False,15,17,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG50,False,6,7,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG51,False,34,35,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG52,False,15,18,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG53,False,13,20,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG54,False,29,34,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG55,False,35,39,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG56,False,13,14,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG57,False,20,21,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG58,False,37,39,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG59,False,32,34,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG60,False,4,14,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG61,False,39,40,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG62,False,37,40,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG63,False,20,24,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
BG64,True,8,13,greedy_W4_alpha1,0,stick_until_invisible,2025-09-05T14:46:28
